"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/01/2015 19:00 - 04/01/2015 20:00","BZN|RO","N/A","N/A"
"04/01/2015 20:00 - 04/01/2015 21:00","BZN|RO","N/A","N/A"
"04/01/2015 21:00 - 04/01/2015 22:00","BZN|RO","N/A","N/A"
"04/01/2015 22:00 - 04/01/2015 23:00","BZN|RO","N/A","N/A"
"04/01/2015 23:00 - 05/01/2015 00:00","BZN|RO","N/A","N/A"
"05/01/2015 00:00 - 05/01/2015 01:00","BZN|RO","N/A","N/A"
"05/01/2015 01:00 - 05/01/2015 02:00","BZN|RO","N/A","N/A"
"05/01/2015 02:00 - 05/01/2015 03:00","BZN|RO","N/A","N/A"
"05/01/2015 03:00 - 05/01/2015 04:00","BZN|RO","N/A","N/A"
"05/01/2015 04:00 - 05/01/2015 05:00","BZN|RO","N/A","N/A"
"05/01/2015 05:00 - 05/01/2015 06:00","BZN|RO","N/A","N/A"
"05/01/2015 06:00 - 05/01/2015 07:00","BZN|RO","N/A","N/A"
"05/01/2015 07:00 - 05/01/2015 08:00","BZN|RO","N/A","N/A"
"05/01/2015 08:00 - 05/01/2015 09:00","BZN|RO","N/A","N/A"
"05/01/2015 09:00 - 05/01/2015 10:00","BZN|RO","N/A","N/A"
"05/01/2015 10:00 - 05/01/2015 11:00","BZN|RO","N/A","N/A"
"05/01/2015 11:00 - 05/01/2015 12:00","BZN|RO","N/A","N/A"
"05/01/2015 12:00 - 05/01/2015 13:00","BZN|RO","N/A","N/A"
"05/01/2015 13:00 - 05/01/2015 14:00","BZN|RO","N/A","N/A"
"05/01/2015 14:00 - 05/01/2015 15:00","BZN|RO","N/A","N/A"
"05/01/2015 15:00 - 05/01/2015 16:00","BZN|RO","N/A","N/A"
"05/01/2015 16:00 - 05/01/2015 17:00","BZN|RO","N/A","N/A"
"05/01/2015 17:00 - 05/01/2015 18:00","BZN|RO","N/A","N/A"
"05/01/2015 18:00 - 05/01/2015 19:00","BZN|RO","N/A","N/A"
"05/01/2015 19:00 - 05/01/2015 20:00","BZN|RO","N/A","N/A"
"05/01/2015 20:00 - 05/01/2015 21:00","BZN|RO","N/A","N/A"
"05/01/2015 21:00 - 05/01/2015 22:00","BZN|RO","7006.92","N/A"
"05/01/2015 22:00 - 05/01/2015 23:00","BZN|RO","6626.95","6450.00"
"05/01/2015 23:00 - 06/01/2015 00:00","BZN|RO","6395.01","6250.00"
"06/01/2015 00:00 - 06/01/2015 01:00","BZN|RO","6334.87","6130.00"
"06/01/2015 01:00 - 06/01/2015 02:00","BZN|RO","6319.60","6100.00"
"06/01/2015 02:00 - 06/01/2015 03:00","BZN|RO","6395.59","6120.00"
"06/01/2015 03:00 - 06/01/2015 04:00","BZN|RO","6620.49","6320.00"
"06/01/2015 04:00 - 06/01/2015 05:00","BZN|RO","7044.33","6770.00"
"06/01/2015 05:00 - 06/01/2015 06:00","BZN|RO","7809.03","7450.00"
"06/01/2015 06:00 - 06/01/2015 07:00","BZN|RO","8093.04","7770.00"
"06/01/2015 07:00 - 06/01/2015 08:00","BZN|RO","8090.58","7830.00"
"06/01/2015 08:00 - 06/01/2015 09:00","BZN|RO","7998.05","7800.00"
"06/01/2015 09:00 - 06/01/2015 10:00","BZN|RO","7855.93","7700.00"
"06/01/2015 10:00 - 06/01/2015 11:00","BZN|RO","7826.13","7700.00"
"06/01/2015 11:00 - 06/01/2015 12:00","BZN|RO","7929.92","7700.00"
"06/01/2015 12:00 - 06/01/2015 13:00","BZN|RO","7914.46","7650.00"
"06/01/2015 13:00 - 06/01/2015 14:00","BZN|RO","7901.27","7600.00"
"06/01/2015 14:00 - 06/01/2015 15:00","BZN|RO","8065.31","7750.00"
"06/01/2015 15:00 - 06/01/2015 16:00","BZN|RO","8679.38","8300.00"
"06/01/2015 16:00 - 06/01/2015 17:00","BZN|RO","8816.63","8500.00"
"06/01/2015 17:00 - 06/01/2015 18:00","BZN|RO","8846.48","8470.00"
"06/01/2015 18:00 - 06/01/2015 19:00","BZN|RO","8670.09","8300.00"
"06/01/2015 19:00 - 06/01/2015 20:00","BZN|RO","8361.00","7920.00"
"06/01/2015 20:00 - 06/01/2015 21:00","BZN|RO","7767.62","7400.00"
"06/01/2015 21:00 - 06/01/2015 22:00","BZN|RO","7163.81","6800.00"
"06/01/2015 22:00 - 06/01/2015 23:00","BZN|RO","6892.65","6650.00"
"06/01/2015 23:00 - 07/01/2015 00:00","BZN|RO","6711.98","6450.00"
"07/01/2015 00:00 - 07/01/2015 01:00","BZN|RO","6576.46","6330.00"
"07/01/2015 01:00 - 07/01/2015 02:00","BZN|RO","6562.60","6300.00"
"07/01/2015 02:00 - 07/01/2015 03:00","BZN|RO","6664.00","6320.00"
"07/01/2015 03:00 - 07/01/2015 04:00","BZN|RO","6913.92","6520.00"
"07/01/2015 04:00 - 07/01/2015 05:00","BZN|RO","7376.10","6970.00"
"07/01/2015 05:00 - 07/01/2015 06:00","BZN|RO","8146.06","7650.00"
"07/01/2015 06:00 - 07/01/2015 07:00","BZN|RO","8358.70","7970.00"
"07/01/2015 07:00 - 07/01/2015 08:00","BZN|RO","8396.43","8030.00"
"07/01/2015 08:00 - 07/01/2015 09:00","BZN|RO","8275.16","8000.00"
"07/01/2015 09:00 - 07/01/2015 10:00","BZN|RO","8113.82","7900.00"
"07/01/2015 10:00 - 07/01/2015 11:00","BZN|RO","8090.88","7900.00"
"07/01/2015 11:00 - 07/01/2015 12:00","BZN|RO","8115.54","7900.00"
"07/01/2015 12:00 - 07/01/2015 13:00","BZN|RO","8056.50","7850.00"
"07/01/2015 13:00 - 07/01/2015 14:00","BZN|RO","8057.94","7800.00"
"07/01/2015 14:00 - 07/01/2015 15:00","BZN|RO","8189.38","7950.00"
"07/01/2015 15:00 - 07/01/2015 16:00","BZN|RO","8787.74","8500.00"
"07/01/2015 16:00 - 07/01/2015 17:00","BZN|RO","8976.47","8700.00"
"07/01/2015 17:00 - 07/01/2015 18:00","BZN|RO","8824.59","8670.00"
"07/01/2015 18:00 - 07/01/2015 19:00","BZN|RO","8724.34","8500.00"
"07/01/2015 19:00 - 07/01/2015 20:00","BZN|RO","8398.33","8120.00"
"07/01/2015 20:00 - 07/01/2015 21:00","BZN|RO","7903.54","7600.00"
"07/01/2015 21:00 - 07/01/2015 22:00","BZN|RO","7416.52","7000.00"
"07/01/2015 22:00 - 07/01/2015 23:00","BZN|RO","7126.14","6970.00"
"07/01/2015 23:00 - 08/01/2015 00:00","BZN|RO","6856.51","6800.00"
"08/01/2015 00:00 - 08/01/2015 01:00","BZN|RO","6779.72","6700.00"
"08/01/2015 01:00 - 08/01/2015 02:00","BZN|RO","6713.85","6650.00"
"08/01/2015 02:00 - 08/01/2015 03:00","BZN|RO","6812.22","6780.00"
"08/01/2015 03:00 - 08/01/2015 04:00","BZN|RO","7025.17","6950.00"
"08/01/2015 04:00 - 08/01/2015 05:00","BZN|RO","7505.71","7400.00"
"08/01/2015 05:00 - 08/01/2015 06:00","BZN|RO","8359.26","8150.00"
"08/01/2015 06:00 - 08/01/2015 07:00","BZN|RO","8791.18","8550.00"
"08/01/2015 07:00 - 08/01/2015 08:00","BZN|RO","8909.58","8650.00"
"08/01/2015 08:00 - 08/01/2015 09:00","BZN|RO","8838.85","8630.00"
"08/01/2015 09:00 - 08/01/2015 10:00","BZN|RO","8667.01","8500.00"
"08/01/2015 10:00 - 08/01/2015 11:00","BZN|RO","8553.38","8450.00"
"08/01/2015 11:00 - 08/01/2015 12:00","BZN|RO","8527.51","8450.00"
"08/01/2015 12:00 - 08/01/2015 13:00","BZN|RO","8463.00","8350.00"
"08/01/2015 13:00 - 08/01/2015 14:00","BZN|RO","8418.67","8300.00"
"08/01/2015 14:00 - 08/01/2015 15:00","BZN|RO","8575.43","8500.00"
"08/01/2015 15:00 - 08/01/2015 16:00","BZN|RO","9195.31","9000.00"
"08/01/2015 16:00 - 08/01/2015 17:00","BZN|RO","9333.64","9150.00"
"08/01/2015 17:00 - 08/01/2015 18:00","BZN|RO","9210.91","9100.00"
"08/01/2015 18:00 - 08/01/2015 19:00","BZN|RO","9009.52","8850.00"
"08/01/2015 19:00 - 08/01/2015 20:00","BZN|RO","8558.06","8400.00"
"08/01/2015 20:00 - 08/01/2015 21:00","BZN|RO","7952.93","7800.00"
"08/01/2015 21:00 - 08/01/2015 22:00","BZN|RO","7440.06","7300.00"
"08/01/2015 22:00 - 08/01/2015 23:00","BZN|RO","7070.23","6950.00"
"08/01/2015 23:00 - 09/01/2015 00:00","BZN|RO","6811.49","6750.00"
"09/01/2015 00:00 - 09/01/2015 01:00","BZN|RO","6745.44","6650.00"
"09/01/2015 01:00 - 09/01/2015 02:00","BZN|RO","6726.10","6600.00"
"09/01/2015 02:00 - 09/01/2015 03:00","BZN|RO","6827.34","6700.00"
"09/01/2015 03:00 - 09/01/2015 04:00","BZN|RO","7072.78","6970.00"
"09/01/2015 04:00 - 09/01/2015 05:00","BZN|RO","7607.12","7400.00"
"09/01/2015 05:00 - 09/01/2015 06:00","BZN|RO","8407.16","8170.00"
"09/01/2015 06:00 - 09/01/2015 07:00","BZN|RO","8781.13","8500.00"
"09/01/2015 07:00 - 09/01/2015 08:00","BZN|RO","8863.06","8570.00"
"09/01/2015 08:00 - 09/01/2015 09:00","BZN|RO","8892.01","8500.00"
"09/01/2015 09:00 - 09/01/2015 10:00","BZN|RO","8722.68","8370.00"
"09/01/2015 10:00 - 09/01/2015 11:00","BZN|RO","8578.56","8300.00"
"09/01/2015 11:00 - 09/01/2015 12:00","BZN|RO","8528.59","8320.00"
"09/01/2015 12:00 - 09/01/2015 13:00","BZN|RO","8485.75","8230.00"
"09/01/2015 13:00 - 09/01/2015 14:00","BZN|RO","8416.05","8170.00"
"09/01/2015 14:00 - 09/01/2015 15:00","BZN|RO","8539.94","8330.00"
"09/01/2015 15:00 - 09/01/2015 16:00","BZN|RO","9076.45","8800.00"
"09/01/2015 16:00 - 09/01/2015 17:00","BZN|RO","9111.59","9000.00"
"09/01/2015 17:00 - 09/01/2015 18:00","BZN|RO","8961.50","8900.00"
"09/01/2015 18:00 - 09/01/2015 19:00","BZN|RO","8733.42","8720.00"
"09/01/2015 19:00 - 09/01/2015 20:00","BZN|RO","8312.23","8300.00"
"09/01/2015 20:00 - 09/01/2015 21:00","BZN|RO","7843.17","7700.00"
"09/01/2015 21:00 - 09/01/2015 22:00","BZN|RO","7306.27","7100.00"
"09/01/2015 22:00 - 09/01/2015 23:00","BZN|RO","6874.63","6850.00"
"09/01/2015 23:00 - 10/01/2015 00:00","BZN|RO","6604.42","6600.00"
"10/01/2015 00:00 - 10/01/2015 01:00","BZN|RO","6513.72","6450.00"
"10/01/2015 01:00 - 10/01/2015 02:00","BZN|RO","6532.90","6360.00"
"10/01/2015 02:00 - 10/01/2015 03:00","BZN|RO","6542.99","6400.00"
"10/01/2015 03:00 - 10/01/2015 04:00","BZN|RO","6613.66","6550.00"
"10/01/2015 04:00 - 10/01/2015 05:00","BZN|RO","6719.07","6800.00"
"10/01/2015 05:00 - 10/01/2015 06:00","BZN|RO","7026.55","7100.00"
"10/01/2015 06:00 - 10/01/2015 07:00","BZN|RO","7370.27","7450.00"
"10/01/2015 07:00 - 10/01/2015 08:00","BZN|RO","7644.45","7600.00"
"10/01/2015 08:00 - 10/01/2015 09:00","BZN|RO","7718.10","7620.00"
"10/01/2015 09:00 - 10/01/2015 10:00","BZN|RO","7533.63","7600.00"
"10/01/2015 10:00 - 10/01/2015 11:00","BZN|RO","7444.03","7500.00"
"10/01/2015 11:00 - 10/01/2015 12:00","BZN|RO","7396.37","7450.00"
"10/01/2015 12:00 - 10/01/2015 13:00","BZN|RO","7289.12","7360.00"
"10/01/2015 13:00 - 10/01/2015 14:00","BZN|RO","7293.60","7400.00"
"10/01/2015 14:00 - 10/01/2015 15:00","BZN|RO","7635.41","7600.00"
"10/01/2015 15:00 - 10/01/2015 16:00","BZN|RO","8174.99","8150.00"
"10/01/2015 16:00 - 10/01/2015 17:00","BZN|RO","8361.62","8380.00"
"10/01/2015 17:00 - 10/01/2015 18:00","BZN|RO","8225.00","8320.00"
"10/01/2015 18:00 - 10/01/2015 19:00","BZN|RO","8019.21","8100.00"
"10/01/2015 19:00 - 10/01/2015 20:00","BZN|RO","7669.70","7750.00"
"10/01/2015 20:00 - 10/01/2015 21:00","BZN|RO","7174.43","7260.00"
"10/01/2015 21:00 - 10/01/2015 22:00","BZN|RO","6653.92","6850.00"
"10/01/2015 22:00 - 10/01/2015 23:00","BZN|RO","6361.42","6500.00"
"10/01/2015 23:00 - 11/01/2015 00:00","BZN|RO","6137.15","6200.00"
"11/01/2015 00:00 - 11/01/2015 01:00","BZN|RO","6008.49","6080.00"
"11/01/2015 01:00 - 11/01/2015 02:00","BZN|RO","6040.47","6050.00"
"11/01/2015 02:00 - 11/01/2015 03:00","BZN|RO","6033.66","6080.00"
"11/01/2015 03:00 - 11/01/2015 04:00","BZN|RO","6048.78","6130.00"
"11/01/2015 04:00 - 11/01/2015 05:00","BZN|RO","6114.17","6250.00"
"11/01/2015 05:00 - 11/01/2015 06:00","BZN|RO","6258.95","6480.00"
"11/01/2015 06:00 - 11/01/2015 07:00","BZN|RO","6395.16","6660.00"
"11/01/2015 07:00 - 11/01/2015 08:00","BZN|RO","6484.94","6750.00"
"11/01/2015 08:00 - 11/01/2015 09:00","BZN|RO","6366.19","6770.00"
"11/01/2015 09:00 - 11/01/2015 10:00","BZN|RO","6272.00","6750.00"
"11/01/2015 10:00 - 11/01/2015 11:00","BZN|RO","6356.74","6690.00"
"11/01/2015 11:00 - 11/01/2015 12:00","BZN|RO","6331.24","6630.00"
"11/01/2015 12:00 - 11/01/2015 13:00","BZN|RO","6293.29","6590.00"
"11/01/2015 13:00 - 11/01/2015 14:00","BZN|RO","6396.56","6650.00"
"11/01/2015 14:00 - 11/01/2015 15:00","BZN|RO","6631.94","6950.00"
"11/01/2015 15:00 - 11/01/2015 16:00","BZN|RO","7318.14","7600.00"
"11/01/2015 16:00 - 11/01/2015 17:00","BZN|RO","7704.81","7850.00"
"11/01/2015 17:00 - 11/01/2015 18:00","BZN|RO","7688.74","7850.00"
"11/01/2015 18:00 - 11/01/2015 19:00","BZN|RO","7538.96","7750.00"
"11/01/2015 19:00 - 11/01/2015 20:00","BZN|RO","7262.41","7450.00"
"11/01/2015 20:00 - 11/01/2015 21:00","BZN|RO","6861.08","6930.00"
"11/01/2015 21:00 - 11/01/2015 22:00","BZN|RO","6457.75","6450.00"
"11/01/2015 22:00 - 11/01/2015 23:00","BZN|RO","6079.03","6050.00"
"11/01/2015 23:00 - 12/01/2015 00:00","BZN|RO","5823.49","5830.00"
"12/01/2015 00:00 - 12/01/2015 01:00","BZN|RO","5761.69","5730.00"
"12/01/2015 01:00 - 12/01/2015 02:00","BZN|RO","5778.49","5700.00"
"12/01/2015 02:00 - 12/01/2015 03:00","BZN|RO","5869.49","5750.00"
"12/01/2015 03:00 - 12/01/2015 04:00","BZN|RO","6140.81","6080.00"
"12/01/2015 04:00 - 12/01/2015 05:00","BZN|RO","6735.66","6750.00"
"12/01/2015 05:00 - 12/01/2015 06:00","BZN|RO","7682.20","7600.00"
"12/01/2015 06:00 - 12/01/2015 07:00","BZN|RO","8148.14","8060.00"
"12/01/2015 07:00 - 12/01/2015 08:00","BZN|RO","8343.69","8220.00"
"12/01/2015 08:00 - 12/01/2015 09:00","BZN|RO","8325.36","8180.00"
"12/01/2015 09:00 - 12/01/2015 10:00","BZN|RO","8219.70","8150.00"
"12/01/2015 10:00 - 12/01/2015 11:00","BZN|RO","8076.62","8120.00"
"12/01/2015 11:00 - 12/01/2015 12:00","BZN|RO","8007.40","8150.00"
"12/01/2015 12:00 - 12/01/2015 13:00","BZN|RO","7938.50","8050.00"
"12/01/2015 13:00 - 12/01/2015 14:00","BZN|RO","7913.63","8020.00"
"12/01/2015 14:00 - 12/01/2015 15:00","BZN|RO","8040.16","8150.00"
"12/01/2015 15:00 - 12/01/2015 16:00","BZN|RO","8586.23","8650.00"
"12/01/2015 16:00 - 12/01/2015 17:00","BZN|RO","8793.44","8820.00"
"12/01/2015 17:00 - 12/01/2015 18:00","BZN|RO","8712.34","8750.00"
"12/01/2015 18:00 - 12/01/2015 19:00","BZN|RO","8509.52","8520.00"
"12/01/2015 19:00 - 12/01/2015 20:00","BZN|RO","8131.73","8120.00"
"12/01/2015 20:00 - 12/01/2015 21:00","BZN|RO","7500.64","7560.00"
"12/01/2015 21:00 - 12/01/2015 22:00","BZN|RO","6918.09","6980.00"
"12/01/2015 22:00 - 12/01/2015 23:00","BZN|RO","6604.23","6680.00"
"12/01/2015 23:00 - 13/01/2015 00:00","BZN|RO","6408.10","6400.00"
"13/01/2015 00:00 - 13/01/2015 01:00","BZN|RO","6283.70","6300.00"
"13/01/2015 01:00 - 13/01/2015 02:00","BZN|RO","6249.31","6280.00"
"13/01/2015 02:00 - 13/01/2015 03:00","BZN|RO","6315.01","6360.00"
"13/01/2015 03:00 - 13/01/2015 04:00","BZN|RO","6524.06","6570.00"
"13/01/2015 04:00 - 13/01/2015 05:00","BZN|RO","7078.94","7100.00"
"13/01/2015 05:00 - 13/01/2015 06:00","BZN|RO","7928.24","7930.00"
"13/01/2015 06:00 - 13/01/2015 07:00","BZN|RO","8264.33","8250.00"
"13/01/2015 07:00 - 13/01/2015 08:00","BZN|RO","8293.88","8270.00"
"13/01/2015 08:00 - 13/01/2015 09:00","BZN|RO","8107.04","8150.00"
"13/01/2015 09:00 - 13/01/2015 10:00","BZN|RO","7899.87","7980.00"
"13/01/2015 10:00 - 13/01/2015 11:00","BZN|RO","7756.73","7900.00"
"13/01/2015 11:00 - 13/01/2015 12:00","BZN|RO","7761.36","7870.00"
"13/01/2015 12:00 - 13/01/2015 13:00","BZN|RO","7689.28","7800.00"
"13/01/2015 13:00 - 13/01/2015 14:00","BZN|RO","7643.60","7750.00"
"13/01/2015 14:00 - 13/01/2015 15:00","BZN|RO","7831.71","7900.00"
"13/01/2015 15:00 - 13/01/2015 16:00","BZN|RO","8464.21","8550.00"
"13/01/2015 16:00 - 13/01/2015 17:00","BZN|RO","8740.72","8850.00"
"13/01/2015 17:00 - 13/01/2015 18:00","BZN|RO","8624.51","8750.00"
"13/01/2015 18:00 - 13/01/2015 19:00","BZN|RO","8530.78","8600.00"
"13/01/2015 19:00 - 13/01/2015 20:00","BZN|RO","8107.57","8200.00"
"13/01/2015 20:00 - 13/01/2015 21:00","BZN|RO","7382.31","7550.00"
"13/01/2015 21:00 - 13/01/2015 22:00","BZN|RO","6984.96","7000.00"
"13/01/2015 22:00 - 13/01/2015 23:00","BZN|RO","6641.02","6650.00"
"13/01/2015 23:00 - 14/01/2015 00:00","BZN|RO","6433.90","6450.00"
"14/01/2015 00:00 - 14/01/2015 01:00","BZN|RO","6372.40","6320.00"
"14/01/2015 01:00 - 14/01/2015 02:00","BZN|RO","6307.37","6300.00"
"14/01/2015 02:00 - 14/01/2015 03:00","BZN|RO","6389.45","6350.00"
"14/01/2015 03:00 - 14/01/2015 04:00","BZN|RO","6629.78","6550.00"
"14/01/2015 04:00 - 14/01/2015 05:00","BZN|RO","7174.07","7120.00"
"14/01/2015 05:00 - 14/01/2015 06:00","BZN|RO","8022.17","7950.00"
"14/01/2015 06:00 - 14/01/2015 07:00","BZN|RO","8278.00","8300.00"
"14/01/2015 07:00 - 14/01/2015 08:00","BZN|RO","8279.25","8300.00"
"14/01/2015 08:00 - 14/01/2015 09:00","BZN|RO","8099.30","8100.00"
"14/01/2015 09:00 - 14/01/2015 10:00","BZN|RO","7895.02","7880.00"
"14/01/2015 10:00 - 14/01/2015 11:00","BZN|RO","7822.48","7730.00"
"14/01/2015 11:00 - 14/01/2015 12:00","BZN|RO","7826.43","7730.00"
"14/01/2015 12:00 - 14/01/2015 13:00","BZN|RO","7770.41","7650.00"
"14/01/2015 13:00 - 14/01/2015 14:00","BZN|RO","7666.95","7630.00"
"14/01/2015 14:00 - 14/01/2015 15:00","BZN|RO","7881.15","7780.00"
"14/01/2015 15:00 - 14/01/2015 16:00","BZN|RO","8524.15","8480.00"
