"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"16/04/2021 03:00 - 16/04/2021 04:00","BZN|RO","6660.75","6882.50"
"16/04/2021 04:00 - 16/04/2021 05:00","BZN|RO","7437.00","7607.50"
"16/04/2021 05:00 - 16/04/2021 06:00","BZN|RO","7947.75","8220.00"
"16/04/2021 06:00 - 16/04/2021 07:00","BZN|RO","8132.75","8380.00"
"16/04/2021 07:00 - 16/04/2021 08:00","BZN|RO","8091.00","8257.50"
"16/04/2021 08:00 - 16/04/2021 09:00","BZN|RO","8004.50","8117.50"
"16/04/2021 09:00 - 16/04/2021 10:00","BZN|RO","7966.75","8030.00"
"16/04/2021 10:00 - 16/04/2021 11:00","BZN|RO","7942.75","8000.00"
"16/04/2021 11:00 - 16/04/2021 12:00","BZN|RO","7727.50","7800.00"
"16/04/2021 12:00 - 16/04/2021 13:00","BZN|RO","7572.50","7597.50"
"16/04/2021 13:00 - 16/04/2021 14:00","BZN|RO","7519.00","7500.00"
"16/04/2021 14:00 - 16/04/2021 15:00","BZN|RO","7538.50","7467.50"
"16/04/2021 15:00 - 16/04/2021 16:00","BZN|RO","7518.75","7477.50"
"16/04/2021 16:00 - 16/04/2021 17:00","BZN|RO","7642.00","7722.50"
"16/04/2021 17:00 - 16/04/2021 18:00","BZN|RO","8085.25","8200.00"
"16/04/2021 18:00 - 16/04/2021 19:00","BZN|RO","7941.25","8000.00"
"16/04/2021 19:00 - 16/04/2021 20:00","BZN|RO","7384.25","7397.50"
"16/04/2021 20:00 - 16/04/2021 21:00","BZN|RO","6888.50","6915.00"
"16/04/2021 21:00 - 16/04/2021 22:00","BZN|RO","6481.50","6547.50"
"16/04/2021 22:00 - 16/04/2021 23:00","BZN|RO","6279.00","6315.00"
"16/04/2021 23:00 - 17/04/2021 00:00","BZN|RO","6167.50","6197.50"
"17/04/2021 00:00 - 17/04/2021 01:00","BZN|RO","6117.00","6130.00"
"17/04/2021 01:00 - 17/04/2021 02:00","BZN|RO","6137.00","6150.00"
"17/04/2021 02:00 - 17/04/2021 03:00","BZN|RO","6217.00","6250.00"
"17/04/2021 03:00 - 17/04/2021 04:00","BZN|RO","6291.00","6382.50"
"17/04/2021 04:00 - 17/04/2021 05:00","BZN|RO","6674.25","6735.00"
"17/04/2021 05:00 - 17/04/2021 06:00","BZN|RO","7039.50","7130.00"
"17/04/2021 06:00 - 17/04/2021 07:00","BZN|RO","7254.75","7300.00"
"17/04/2021 07:00 - 17/04/2021 08:00","BZN|RO","7253.25","7272.50"
"17/04/2021 08:00 - 17/04/2021 09:00","BZN|RO","7153.25","7152.50"
"17/04/2021 09:00 - 17/04/2021 10:00","BZN|RO","7034.75","7032.50"
"17/04/2021 10:00 - 17/04/2021 11:00","BZN|RO","6917.50","6927.50"
"17/04/2021 11:00 - 17/04/2021 12:00","BZN|RO","6728.00","6727.50"
"17/04/2021 12:00 - 17/04/2021 13:00","BZN|RO","6688.50","6627.50"
"17/04/2021 13:00 - 17/04/2021 14:00","BZN|RO","6750.50","6620.00"
"17/04/2021 14:00 - 17/04/2021 15:00","BZN|RO","6814.00","6680.00"
"17/04/2021 15:00 - 17/04/2021 16:00","BZN|RO","6916.75","6832.50"
"17/04/2021 16:00 - 17/04/2021 17:00","BZN|RO","7172.00","7135.00"
"17/04/2021 17:00 - 17/04/2021 18:00","BZN|RO","7620.00","7702.50"
"17/04/2021 18:00 - 17/04/2021 19:00","BZN|RO","7517.00","7625.00"
"17/04/2021 19:00 - 17/04/2021 20:00","BZN|RO","7035.50","7117.50"
"17/04/2021 20:00 - 17/04/2021 21:00","BZN|RO","6501.75","6612.50"
"17/04/2021 21:00 - 17/04/2021 22:00","BZN|RO","6061.00","6120.00"
"17/04/2021 22:00 - 17/04/2021 23:00","BZN|RO","5849.00","5932.50"
"17/04/2021 23:00 - 18/04/2021 00:00","BZN|RO","5735.00","5807.50"
"18/04/2021 00:00 - 18/04/2021 01:00","BZN|RO","5644.00","5750.00"
"18/04/2021 01:00 - 18/04/2021 02:00","BZN|RO","5609.25","5742.50"
"18/04/2021 02:00 - 18/04/2021 03:00","BZN|RO","5651.50","5765.00"
"18/04/2021 03:00 - 18/04/2021 04:00","BZN|RO","5654.00","5837.50"
"18/04/2021 04:00 - 18/04/2021 05:00","BZN|RO","5899.50","6042.50"
"18/04/2021 05:00 - 18/04/2021 06:00","BZN|RO","6249.75","6250.00"
"18/04/2021 06:00 - 18/04/2021 07:00","BZN|RO","6449.25","6385.00"
"18/04/2021 07:00 - 18/04/2021 08:00","BZN|RO","6565.25","6422.50"
"18/04/2021 08:00 - 18/04/2021 09:00","BZN|RO","6612.50","6395.00"
"18/04/2021 09:00 - 18/04/2021 10:00","BZN|RO","6601.25","6370.00"
"18/04/2021 10:00 - 18/04/2021 11:00","BZN|RO","6602.00","6332.50"
"18/04/2021 11:00 - 18/04/2021 12:00","BZN|RO","6474.75","6160.00"
"18/04/2021 12:00 - 18/04/2021 13:00","BZN|RO","6437.25","6120.00"
"18/04/2021 13:00 - 18/04/2021 14:00","BZN|RO","6453.25","6152.50"
"18/04/2021 14:00 - 18/04/2021 15:00","BZN|RO","6571.00","6220.00"
"18/04/2021 15:00 - 18/04/2021 16:00","BZN|RO","6659.50","6360.00"
"18/04/2021 16:00 - 18/04/2021 17:00","BZN|RO","6863.00","6607.50"
"18/04/2021 17:00 - 18/04/2021 18:00","BZN|RO","7164.75","7050.00"
"18/04/2021 18:00 - 18/04/2021 19:00","BZN|RO","7069.00","7000.00"
"18/04/2021 19:00 - 18/04/2021 20:00","BZN|RO","6649.00","6587.50"
"18/04/2021 20:00 - 18/04/2021 21:00","BZN|RO","6259.50","6177.50"
"18/04/2021 21:00 - 18/04/2021 22:00","BZN|RO","5931.25","5815.00"
"18/04/2021 22:00 - 18/04/2021 23:00","BZN|RO","5689.75","5650.00"
"18/04/2021 23:00 - 19/04/2021 00:00","BZN|RO","5604.25","5535.00"
"19/04/2021 00:00 - 19/04/2021 01:00","BZN|RO","5589.75","5525.00"
"19/04/2021 01:00 - 19/04/2021 02:00","BZN|RO","5695.00","5560.00"
"19/04/2021 02:00 - 19/04/2021 03:00","BZN|RO","5916.25","5770.00"
"19/04/2021 03:00 - 19/04/2021 04:00","BZN|RO","6447.75","6260.00"
"19/04/2021 04:00 - 19/04/2021 05:00","BZN|RO","N/A","7120.00"
"19/04/2021 05:00 - 19/04/2021 06:00","BZN|RO","N/A","7770.00"
"19/04/2021 06:00 - 19/04/2021 07:00","BZN|RO","8240.75","8105.00"
"19/04/2021 07:00 - 19/04/2021 08:00","BZN|RO","8250.75","8087.50"
"19/04/2021 08:00 - 19/04/2021 09:00","BZN|RO","8228.50","8007.50"
"19/04/2021 09:00 - 19/04/2021 10:00","BZN|RO","8064.25","7962.50"
"19/04/2021 10:00 - 19/04/2021 11:00","BZN|RO","7981.50","7922.50"
"19/04/2021 11:00 - 19/04/2021 12:00","BZN|RO","7888.50","7720.00"
"19/04/2021 12:00 - 19/04/2021 13:00","BZN|RO","7703.75","7525.00"
"19/04/2021 13:00 - 19/04/2021 14:00","BZN|RO","7618.25","7400.00"
"19/04/2021 14:00 - 19/04/2021 15:00","BZN|RO","7562.25","7352.50"
"19/04/2021 15:00 - 19/04/2021 16:00","BZN|RO","7635.75","7385.00"
"19/04/2021 16:00 - 19/04/2021 17:00","BZN|RO","7867.50","7562.50"
"19/04/2021 17:00 - 19/04/2021 18:00","BZN|RO","8165.50","8020.00"
"19/04/2021 18:00 - 19/04/2021 19:00","BZN|RO","7965.50","7847.50"
"19/04/2021 19:00 - 19/04/2021 20:00","BZN|RO","7396.25","7250.00"
"19/04/2021 20:00 - 19/04/2021 21:00","BZN|RO","6844.00","6747.50"
"19/04/2021 21:00 - 19/04/2021 22:00","BZN|RO","6490.75","6397.50"
"19/04/2021 22:00 - 19/04/2021 23:00","BZN|RO","6268.00","6195.00"
"19/04/2021 23:00 - 20/04/2021 00:00","BZN|RO","6110.25","6080.00"
"20/04/2021 00:00 - 20/04/2021 01:00","BZN|RO","6105.25","6052.50"
"20/04/2021 01:00 - 20/04/2021 02:00","BZN|RO","6114.75","6097.50"
"20/04/2021 02:00 - 20/04/2021 03:00","BZN|RO","6281.50","6250.00"
"20/04/2021 03:00 - 20/04/2021 04:00","BZN|RO","6681.25","6657.50"
"20/04/2021 04:00 - 20/04/2021 05:00","BZN|RO","7455.75","7407.50"
"20/04/2021 05:00 - 20/04/2021 06:00","BZN|RO","8088.25","7997.50"
"20/04/2021 06:00 - 20/04/2021 07:00","BZN|RO","8277.50","8250.00"
"20/04/2021 07:00 - 20/04/2021 08:00","BZN|RO","8265.75","8270.00"
"20/04/2021 08:00 - 20/04/2021 09:00","BZN|RO","8168.50","8220.00"
"20/04/2021 09:00 - 20/04/2021 10:00","BZN|RO","8033.75","8150.00"
"20/04/2021 10:00 - 20/04/2021 11:00","BZN|RO","8017.00","8122.50"
"20/04/2021 11:00 - 20/04/2021 12:00","BZN|RO","7854.50","7947.50"
"20/04/2021 12:00 - 20/04/2021 13:00","BZN|RO","7691.00","7800.00"
"20/04/2021 13:00 - 20/04/2021 14:00","BZN|RO","7593.75","7680.00"
"20/04/2021 14:00 - 20/04/2021 15:00","BZN|RO","7582.75","7620.00"
"20/04/2021 15:00 - 20/04/2021 16:00","BZN|RO","7592.75","7635.00"
"20/04/2021 16:00 - 20/04/2021 17:00","BZN|RO","7769.50","7752.50"
"20/04/2021 17:00 - 20/04/2021 18:00","BZN|RO","8117.50","8152.50"
"20/04/2021 18:00 - 20/04/2021 19:00","BZN|RO","8018.75","7947.50"
"20/04/2021 19:00 - 20/04/2021 20:00","BZN|RO","7423.00","7340.00"
"20/04/2021 20:00 - 20/04/2021 21:00","BZN|RO","6878.25","6845.00"
"20/04/2021 21:00 - 20/04/2021 22:00","BZN|RO","6473.50","6547.50"
"20/04/2021 22:00 - 20/04/2021 23:00","BZN|RO","6261.50","6295.00"
"20/04/2021 23:00 - 21/04/2021 00:00","BZN|RO","6145.50","6160.00"
"21/04/2021 00:00 - 21/04/2021 01:00","BZN|RO","6140.75","6132.50"
"21/04/2021 01:00 - 21/04/2021 02:00","BZN|RO","6136.75","6147.50"
"21/04/2021 02:00 - 21/04/2021 03:00","BZN|RO","6270.50","6300.00"
"21/04/2021 03:00 - 21/04/2021 04:00","BZN|RO","6649.50","6677.50"
"21/04/2021 04:00 - 21/04/2021 05:00","BZN|RO","7422.75","7407.50"
"21/04/2021 05:00 - 21/04/2021 06:00","BZN|RO","7963.25","7947.50"
"21/04/2021 06:00 - 21/04/2021 07:00","BZN|RO","8103.00","8150.00"
"21/04/2021 07:00 - 21/04/2021 08:00","BZN|RO","8045.25","8100.00"
"21/04/2021 08:00 - 21/04/2021 09:00","BZN|RO","7856.50","7997.50"
"21/04/2021 09:00 - 21/04/2021 10:00","BZN|RO","7816.25","7900.00"
"21/04/2021 10:00 - 21/04/2021 11:00","BZN|RO","7795.50","7902.50"
"21/04/2021 11:00 - 21/04/2021 12:00","BZN|RO","7645.00","7767.50"
"21/04/2021 12:00 - 21/04/2021 13:00","BZN|RO","7532.25","7630.00"
"21/04/2021 13:00 - 21/04/2021 14:00","BZN|RO","7412.00","7517.50"
"21/04/2021 14:00 - 21/04/2021 15:00","BZN|RO","7354.75","7465.00"
"21/04/2021 15:00 - 21/04/2021 16:00","BZN|RO","7415.75","7505.00"
"21/04/2021 16:00 - 21/04/2021 17:00","BZN|RO","7583.50","7702.50"
"21/04/2021 17:00 - 21/04/2021 18:00","BZN|RO","8010.75","8152.50"
"21/04/2021 18:00 - 21/04/2021 19:00","BZN|RO","7984.75","7947.50"
"21/04/2021 19:00 - 21/04/2021 20:00","BZN|RO","7402.25","7357.50"
"21/04/2021 20:00 - 21/04/2021 21:00","BZN|RO","6857.25","6845.00"
"21/04/2021 21:00 - 21/04/2021 22:00","BZN|RO","6464.25","6495.00"
"21/04/2021 22:00 - 21/04/2021 23:00","BZN|RO","6140.25","6272.50"
"21/04/2021 23:00 - 22/04/2021 00:00","BZN|RO","6064.50","6150.00"
"22/04/2021 00:00 - 22/04/2021 01:00","BZN|RO","6058.00","6132.50"
"22/04/2021 01:00 - 22/04/2021 02:00","BZN|RO","6099.00","6152.50"
"22/04/2021 02:00 - 22/04/2021 03:00","BZN|RO","6298.50","6282.50"
"22/04/2021 03:00 - 22/04/2021 04:00","BZN|RO","6648.50","6607.50"
"22/04/2021 04:00 - 22/04/2021 05:00","BZN|RO","7385.50","7360.00"
"22/04/2021 05:00 - 22/04/2021 06:00","BZN|RO","7910.25","7900.00"
"22/04/2021 06:00 - 22/04/2021 07:00","BZN|RO","7927.00","7997.50"
"22/04/2021 07:00 - 22/04/2021 08:00","BZN|RO","7788.50","7900.00"
"22/04/2021 08:00 - 22/04/2021 09:00","BZN|RO","7711.50","7727.50"
"22/04/2021 09:00 - 22/04/2021 10:00","BZN|RO","7573.25","7645.00"
"22/04/2021 10:00 - 22/04/2021 11:00","BZN|RO","7506.50","7602.50"
"22/04/2021 11:00 - 22/04/2021 12:00","BZN|RO","7399.50","7470.00"
"22/04/2021 12:00 - 22/04/2021 13:00","BZN|RO","7317.00","7322.50"
"22/04/2021 13:00 - 22/04/2021 14:00","BZN|RO","7221.75","7230.00"
"22/04/2021 14:00 - 22/04/2021 15:00","BZN|RO","7260.50","7200.00"
"22/04/2021 15:00 - 22/04/2021 16:00","BZN|RO","7296.25","7260.00"
"22/04/2021 16:00 - 22/04/2021 17:00","BZN|RO","7530.50","7500.00"
"22/04/2021 17:00 - 22/04/2021 18:00","BZN|RO","7948.50","8002.50"
"22/04/2021 18:00 - 22/04/2021 19:00","BZN|RO","7950.75","7900.00"
"22/04/2021 19:00 - 22/04/2021 20:00","BZN|RO","7395.50","7247.50"
"22/04/2021 20:00 - 22/04/2021 21:00","BZN|RO","6810.00","6745.00"
"22/04/2021 21:00 - 22/04/2021 22:00","BZN|RO","6411.50","6347.50"
"22/04/2021 22:00 - 22/04/2021 23:00","BZN|RO","6128.00","6100.00"
"22/04/2021 23:00 - 23/04/2021 00:00","BZN|RO","6030.75","5980.00"
"23/04/2021 00:00 - 23/04/2021 01:00","BZN|RO","5951.50","5950.00"
"23/04/2021 01:00 - 23/04/2021 02:00","BZN|RO","6010.25","5980.00"
"23/04/2021 02:00 - 23/04/2021 03:00","BZN|RO","6186.75","6172.50"
"23/04/2021 03:00 - 23/04/2021 04:00","BZN|RO","6420.00","6525.00"
"23/04/2021 04:00 - 23/04/2021 05:00","BZN|RO","7139.75","7227.50"
"23/04/2021 05:00 - 23/04/2021 06:00","BZN|RO","N/A","7750.00"
"23/04/2021 06:00 - 23/04/2021 07:00","BZN|RO","N/A","7777.50"
"23/04/2021 07:00 - 23/04/2021 08:00","BZN|RO","7691.50","7627.50"
"23/04/2021 08:00 - 23/04/2021 09:00","BZN|RO","7615.50","7470.00"
"23/04/2021 09:00 - 23/04/2021 10:00","BZN|RO","7484.25","7367.50"
"23/04/2021 10:00 - 23/04/2021 11:00","BZN|RO","7429.00","7300.00"
"23/04/2021 11:00 - 23/04/2021 12:00","BZN|RO","7210.25","7167.50"
"23/04/2021 12:00 - 23/04/2021 13:00","BZN|RO","7132.25","7050.00"
"23/04/2021 13:00 - 23/04/2021 14:00","BZN|RO","7093.25","6945.00"
"23/04/2021 14:00 - 23/04/2021 15:00","BZN|RO","7067.00","6897.50"
"23/04/2021 15:00 - 23/04/2021 16:00","BZN|RO","7071.75","6960.00"
"23/04/2021 16:00 - 23/04/2021 17:00","BZN|RO","7216.75","7200.00"
"23/04/2021 17:00 - 23/04/2021 18:00","BZN|RO","7627.50","7702.50"
"23/04/2021 18:00 - 23/04/2021 19:00","BZN|RO","7689.25","7695.00"
"23/04/2021 19:00 - 23/04/2021 20:00","BZN|RO","7207.50","7175.00"
"23/04/2021 20:00 - 23/04/2021 21:00","BZN|RO","6723.25","6647.50"
"23/04/2021 21:00 - 23/04/2021 22:00","BZN|RO","6385.75","6350.00"
"23/04/2021 22:00 - 23/04/2021 23:00","BZN|RO","6183.00","6120.00"
"23/04/2021 23:00 - 24/04/2021 00:00","BZN|RO","6040.00","5972.50"
"24/04/2021 00:00 - 24/04/2021 01:00","BZN|RO","5970.00","5900.00"
"24/04/2021 01:00 - 24/04/2021 02:00","BZN|RO","5986.75","5880.00"
"24/04/2021 02:00 - 24/04/2021 03:00","BZN|RO","6032.00","5947.50"
"24/04/2021 03:00 - 24/04/2021 04:00","BZN|RO","6084.50","6052.50"
"24/04/2021 04:00 - 24/04/2021 05:00","BZN|RO","6517.25","6452.50"
"24/04/2021 05:00 - 24/04/2021 06:00","BZN|RO","6914.75","6820.00"
"24/04/2021 06:00 - 24/04/2021 07:00","BZN|RO","7089.50","7000.00"
"24/04/2021 07:00 - 24/04/2021 08:00","BZN|RO","7032.75","7000.00"
"24/04/2021 08:00 - 24/04/2021 09:00","BZN|RO","6935.75","6900.00"
"24/04/2021 09:00 - 24/04/2021 10:00","BZN|RO","6782.00","6830.00"
"24/04/2021 10:00 - 24/04/2021 11:00","BZN|RO","6638.50","6717.50"
"24/04/2021 11:00 - 24/04/2021 12:00","BZN|RO","6464.75","6547.50"
"24/04/2021 12:00 - 24/04/2021 13:00","BZN|RO","6375.25","6430.00"
"24/04/2021 13:00 - 24/04/2021 14:00","BZN|RO","6418.00","6447.50"
"24/04/2021 14:00 - 24/04/2021 15:00","BZN|RO","6414.50","6520.00"
"24/04/2021 15:00 - 24/04/2021 16:00","BZN|RO","6563.75","6620.00"
"24/04/2021 16:00 - 24/04/2021 17:00","BZN|RO","6841.25","6830.00"
"24/04/2021 17:00 - 24/04/2021 18:00","BZN|RO","7345.00","7400.00"
"24/04/2021 18:00 - 24/04/2021 19:00","BZN|RO","7464.75","7397.50"
"24/04/2021 19:00 - 24/04/2021 20:00","BZN|RO","7008.50","6897.50"
"24/04/2021 20:00 - 24/04/2021 21:00","BZN|RO","6475.75","6347.50"
"24/04/2021 21:00 - 24/04/2021 22:00","BZN|RO","6046.50","6077.50"
"24/04/2021 22:00 - 24/04/2021 23:00","BZN|RO","5756.00","5840.00"
"24/04/2021 23:00 - 25/04/2021 00:00","BZN|RO","5633.50","5695.00"
"25/04/2021 00:00 - 25/04/2021 01:00","BZN|RO","5578.25","5600.00"
"25/04/2021 01:00 - 25/04/2021 02:00","BZN|RO","5525.25","5595.00"
"25/04/2021 02:00 - 25/04/2021 03:00","BZN|RO","5619.25","5620.00"
"25/04/2021 03:00 - 25/04/2021 04:00","BZN|RO","5550.75","5615.00"
"25/04/2021 04:00 - 25/04/2021 05:00","BZN|RO","5773.75","5715.00"
"25/04/2021 05:00 - 25/04/2021 06:00","BZN|RO","5959.75","5870.00"
"25/04/2021 06:00 - 25/04/2021 07:00","BZN|RO","5987.25","5962.50"
"25/04/2021 07:00 - 25/04/2021 08:00","BZN|RO","5945.00","5927.50"
"25/04/2021 08:00 - 25/04/2021 09:00","BZN|RO","5824.50","5820.00"
"25/04/2021 09:00 - 25/04/2021 10:00","BZN|RO","5789.75","5790.00"
"25/04/2021 10:00 - 25/04/2021 11:00","BZN|RO","5693.75","5762.50"
"25/04/2021 11:00 - 25/04/2021 12:00","BZN|RO","5615.00","5650.00"
"25/04/2021 12:00 - 25/04/2021 13:00","BZN|RO","5585.50","5612.50"
"25/04/2021 13:00 - 25/04/2021 14:00","BZN|RO","5668.25","5657.50"
"25/04/2021 14:00 - 25/04/2021 15:00","BZN|RO","5693.50","5700.00"
"25/04/2021 15:00 - 25/04/2021 16:00","BZN|RO","5815.75","5862.50"
"25/04/2021 16:00 - 25/04/2021 17:00","BZN|RO","6083.00","6220.00"
"25/04/2021 17:00 - 25/04/2021 18:00","BZN|RO","6627.75","6745.00"
"25/04/2021 18:00 - 25/04/2021 19:00","BZN|RO","6810.75","6762.50"
"25/04/2021 19:00 - 25/04/2021 20:00","BZN|RO","6446.75","6450.00"
"25/04/2021 20:00 - 25/04/2021 21:00","BZN|RO","6098.00","6040.00"
"25/04/2021 21:00 - 25/04/2021 22:00","BZN|RO","5759.75","5702.50"
"25/04/2021 22:00 - 25/04/2021 23:00","BZN|RO","5585.50","5480.00"
"25/04/2021 23:00 - 26/04/2021 00:00","BZN|RO","5487.75","5397.50"
"26/04/2021 00:00 - 26/04/2021 01:00","BZN|RO","5443.50","5375.00"
"26/04/2021 01:00 - 26/04/2021 02:00","BZN|RO","5517.00","5452.50"
"26/04/2021 02:00 - 26/04/2021 03:00","BZN|RO","5716.50","5640.00"
"26/04/2021 03:00 - 26/04/2021 04:00","BZN|RO","6150.00","6127.50"
"26/04/2021 04:00 - 26/04/2021 05:00","BZN|RO","7069.25","6922.50"
"26/04/2021 05:00 - 26/04/2021 06:00","BZN|RO","7606.00","7557.50"
"26/04/2021 06:00 - 26/04/2021 07:00","BZN|RO","7820.75","7797.50"
"26/04/2021 07:00 - 26/04/2021 08:00","BZN|RO","7735.25","7747.50"
"26/04/2021 08:00 - 26/04/2021 09:00","BZN|RO","7635.00","7657.50"
"26/04/2021 09:00 - 26/04/2021 10:00","BZN|RO","7512.75","7535.00"
"26/04/2021 10:00 - 26/04/2021 11:00","BZN|RO","7510.75","7475.00"
"26/04/2021 11:00 - 26/04/2021 12:00","BZN|RO","7355.75","7292.50"
"26/04/2021 12:00 - 26/04/2021 13:00","BZN|RO","7207.50","7200.00"
"26/04/2021 13:00 - 26/04/2021 14:00","BZN|RO","7171.25","7130.00"
"26/04/2021 14:00 - 26/04/2021 15:00","BZN|RO","7160.75","7110.00"
"26/04/2021 15:00 - 26/04/2021 16:00","BZN|RO","7191.25","7142.50"
"26/04/2021 16:00 - 26/04/2021 17:00","BZN|RO","7411.25","7357.50"
"26/04/2021 17:00 - 26/04/2021 18:00","BZN|RO","7820.75","7772.50"
"26/04/2021 18:00 - 26/04/2021 19:00","BZN|RO","7847.00","7777.50"
"26/04/2021 19:00 - 26/04/2021 20:00","BZN|RO","7366.75","7240.00"
"26/04/2021 20:00 - 26/04/2021 21:00","BZN|RO","6758.25","6750.00"
"26/04/2021 21:00 - 26/04/2021 22:00","BZN|RO","6357.00","6277.50"
"26/04/2021 22:00 - 26/04/2021 23:00","BZN|RO","6149.75","6097.50"
"26/04/2021 23:00 - 27/04/2021 00:00","BZN|RO","6025.50","5997.50"
"27/04/2021 00:00 - 27/04/2021 01:00","BZN|RO","5980.75","5950.00"
"27/04/2021 01:00 - 27/04/2021 02:00","BZN|RO","6018.25","5982.50"
"27/04/2021 02:00 - 27/04/2021 03:00","BZN|RO","6181.50","6132.50"
"27/04/2021 03:00 - 27/04/2021 04:00","BZN|RO","6422.50","6522.50"
"27/04/2021 04:00 - 27/04/2021 05:00","BZN|RO","7215.75","7302.50"
"27/04/2021 05:00 - 27/04/2021 06:00","BZN|RO","7811.50","7830.00"
"27/04/2021 06:00 - 27/04/2021 07:00","BZN|RO","7984.25","8050.00"
"27/04/2021 07:00 - 27/04/2021 08:00","BZN|RO","7968.75","7997.50"
"27/04/2021 08:00 - 27/04/2021 09:00","BZN|RO","7919.75","7882.50"
"27/04/2021 09:00 - 27/04/2021 10:00","BZN|RO","7881.50","7797.50"
"27/04/2021 10:00 - 27/04/2021 11:00","BZN|RO","7879.75","7802.50"
"27/04/2021 11:00 - 27/04/2021 12:00","BZN|RO","7711.75","7625.00"
"27/04/2021 12:00 - 27/04/2021 13:00","BZN|RO","7545.00","7495.00"
"27/04/2021 13:00 - 27/04/2021 14:00","BZN|RO","7455.25","7427.50"
"27/04/2021 14:00 - 27/04/2021 15:00","BZN|RO","7416.75","7375.00"
"27/04/2021 15:00 - 27/04/2021 16:00","BZN|RO","7451.75","7417.50"
"27/04/2021 16:00 - 27/04/2021 17:00","BZN|RO","7666.25","7600.00"
"27/04/2021 17:00 - 27/04/2021 18:00","BZN|RO","8057.25","8000.00"
"27/04/2021 18:00 - 27/04/2021 19:00","BZN|RO","7980.75","7995.00"
"27/04/2021 19:00 - 27/04/2021 20:00","BZN|RO","7429.75","7427.50"
"27/04/2021 20:00 - 27/04/2021 21:00","BZN|RO","6802.25","6792.50"
"27/04/2021 21:00 - 27/04/2021 22:00","BZN|RO","6461.50","6360.00"
"27/04/2021 22:00 - 27/04/2021 23:00","BZN|RO","6229.25","6167.50"
"27/04/2021 23:00 - 28/04/2021 00:00","BZN|RO","6080.75","6030.00"
"28/04/2021 00:00 - 28/04/2021 01:00","BZN|RO","6018.75","6000.00"
"28/04/2021 01:00 - 28/04/2021 02:00","BZN|RO","6035.25","6020.00"
"28/04/2021 02:00 - 28/04/2021 03:00","BZN|RO","6248.00","6162.50"
"28/04/2021 03:00 - 28/04/2021 04:00","BZN|RO","6512.00","6542.50"
"28/04/2021 04:00 - 28/04/2021 05:00","BZN|RO","7295.25","7245.00"
"28/04/2021 05:00 - 28/04/2021 06:00","BZN|RO","7941.00","7857.50"
"28/04/2021 06:00 - 28/04/2021 07:00","BZN|RO","8210.25","8047.50"
"28/04/2021 07:00 - 28/04/2021 08:00","BZN|RO","8208.25","8030.00"
"28/04/2021 08:00 - 28/04/2021 09:00","BZN|RO","8140.25","7972.50"
"28/04/2021 09:00 - 28/04/2021 10:00","BZN|RO","8078.00","7942.50"
"28/04/2021 10:00 - 28/04/2021 11:00","BZN|RO","8096.25","7902.50"
"28/04/2021 11:00 - 28/04/2021 12:00","BZN|RO","7885.50","7755.00"
"28/04/2021 12:00 - 28/04/2021 13:00","BZN|RO","7699.50","7595.00"
"28/04/2021 13:00 - 28/04/2021 14:00","BZN|RO","7600.25","7522.50"
"28/04/2021 14:00 - 28/04/2021 15:00","BZN|RO","7542.50","7457.50"
"28/04/2021 15:00 - 28/04/2021 16:00","BZN|RO","7556.75","7452.50"
"28/04/2021 16:00 - 28/04/2021 17:00","BZN|RO","7728.75","7620.00"
"28/04/2021 17:00 - 28/04/2021 18:00","BZN|RO","8037.00","8042.50"
"28/04/2021 18:00 - 28/04/2021 19:00","BZN|RO","8008.00","8015.00"
"28/04/2021 19:00 - 28/04/2021 20:00","BZN|RO","7441.00","7447.50"
"28/04/2021 20:00 - 28/04/2021 21:00","BZN|RO","6833.00","6792.50"
"28/04/2021 21:00 - 28/04/2021 22:00","BZN|RO","6390.25","6385.00"
"28/04/2021 22:00 - 28/04/2021 23:00","BZN|RO","6179.50","6137.50"
"28/04/2021 23:00 - 29/04/2021 00:00","BZN|RO","6039.00","5997.50"
"29/04/2021 00:00 - 29/04/2021 01:00","BZN|RO","5961.75","5950.00"
"29/04/2021 01:00 - 29/04/2021 02:00","BZN|RO","5966.25","5982.50"
"29/04/2021 02:00 - 29/04/2021 03:00","BZN|RO","6113.75","6132.50"
"29/04/2021 03:00 - 29/04/2021 04:00","BZN|RO","6382.75","6452.50"
"29/04/2021 04:00 - 29/04/2021 05:00","BZN|RO","7104.00","7125.00"
"29/04/2021 05:00 - 29/04/2021 06:00","BZN|RO","7681.75","7660.00"
"29/04/2021 06:00 - 29/04/2021 07:00","BZN|RO","7900.00","7820.00"
"29/04/2021 07:00 - 29/04/2021 08:00","BZN|RO","7802.75","7760.00"
"29/04/2021 08:00 - 29/04/2021 09:00","BZN|RO","7724.75","7620.00"
"29/04/2021 09:00 - 29/04/2021 10:00","BZN|RO","7558.00","7550.00"
"29/04/2021 10:00 - 29/04/2021 11:00","BZN|RO","7462.50","7525.00"
"29/04/2021 11:00 - 29/04/2021 12:00","BZN|RO","7336.00","7350.00"
"29/04/2021 12:00 - 29/04/2021 13:00","BZN|RO","7241.50","7210.00"
"29/04/2021 13:00 - 29/04/2021 14:00","BZN|RO","7207.50","7127.50"
"29/04/2021 14:00 - 29/04/2021 15:00","BZN|RO","7157.25","7035.00"
