"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"01/04/2021 10:00:00 - 01/04/2021 11:00:00","BZN|RO","Without Sequence","297.00","",""
"01/04/2021 11:00:00 - 01/04/2021 12:00:00","BZN|RO","Without Sequence","276.31","",""
"01/04/2021 12:00:00 - 01/04/2021 13:00:00","BZN|RO","Without Sequence","276.31","",""
"01/04/2021 13:00:00 - 01/04/2021 14:00:00","BZN|RO","Without Sequence","259.36","",""
"01/04/2021 14:00:00 - 01/04/2021 15:00:00","BZN|RO","Without Sequence","255.78","",""
"01/04/2021 15:00:00 - 01/04/2021 16:00:00","BZN|RO","Without Sequence","255.67","",""
"01/04/2021 16:00:00 - 01/04/2021 17:00:00","BZN|RO","Without Sequence","274.81","",""
"01/04/2021 17:00:00 - 01/04/2021 18:00:00","BZN|RO","Without Sequence","279.94","",""
"01/04/2021 18:00:00 - 01/04/2021 19:00:00","BZN|RO","Without Sequence","290.02","",""
"01/04/2021 19:00:00 - 01/04/2021 20:00:00","BZN|RO","Without Sequence","351.00","",""
"01/04/2021 20:00:00 - 01/04/2021 21:00:00","BZN|RO","Without Sequence","350.97","",""
"01/04/2021 21:00:00 - 01/04/2021 22:00:00","BZN|RO","Without Sequence","302.36","",""
"01/04/2021 22:00:00 - 01/04/2021 23:00:00","BZN|RO","Without Sequence","288.15","",""
"01/04/2021 23:00:00 - 02/04/2021 00:00:00","BZN|RO","Without Sequence","265.44","",""
"02/04/2021 00:00:00 - 02/04/2021 01:00:00","BZN|RO","Without Sequence","249.41","",""
"02/04/2021 01:00:00 - 02/04/2021 02:00:00","BZN|RO","Without Sequence","236.40","",""
"02/04/2021 02:00:00 - 02/04/2021 03:00:00","BZN|RO","Without Sequence","229.21","",""
"02/04/2021 03:00:00 - 02/04/2021 04:00:00","BZN|RO","Without Sequence","214.98","",""
"02/04/2021 04:00:00 - 02/04/2021 05:00:00","BZN|RO","Without Sequence","220.15","",""
"02/04/2021 05:00:00 - 02/04/2021 06:00:00","BZN|RO","Without Sequence","231.23","",""
"02/04/2021 06:00:00 - 02/04/2021 07:00:00","BZN|RO","Without Sequence","248.00","",""
"02/04/2021 07:00:00 - 02/04/2021 08:00:00","BZN|RO","Without Sequence","280.73","",""
"02/04/2021 08:00:00 - 02/04/2021 09:00:00","BZN|RO","Without Sequence","259.06","",""
"02/04/2021 09:00:00 - 02/04/2021 10:00:00","BZN|RO","Without Sequence","236.40","",""
"02/04/2021 10:00:00 - 02/04/2021 11:00:00","BZN|RO","Without Sequence","196.52","",""
"02/04/2021 11:00:00 - 02/04/2021 12:00:00","BZN|RO","Without Sequence","183.68","",""
"02/04/2021 12:00:00 - 02/04/2021 13:00:00","BZN|RO","Without Sequence","177.30","",""
"02/04/2021 13:00:00 - 02/04/2021 14:00:00","BZN|RO","Without Sequence","165.08","",""
"02/04/2021 14:00:00 - 02/04/2021 15:00:00","BZN|RO","Without Sequence","165.48","",""
"02/04/2021 15:00:00 - 02/04/2021 16:00:00","BZN|RO","Without Sequence","171.00","",""
"02/04/2021 16:00:00 - 02/04/2021 17:00:00","BZN|RO","Without Sequence","184.18","",""
"02/04/2021 17:00:00 - 02/04/2021 18:00:00","BZN|RO","Without Sequence","205.86","",""
"02/04/2021 18:00:00 - 02/04/2021 19:00:00","BZN|RO","Without Sequence","236.40","",""
"02/04/2021 19:00:00 - 02/04/2021 20:00:00","BZN|RO","Without Sequence","268.00","",""
"02/04/2021 20:00:00 - 02/04/2021 21:00:00","BZN|RO","Without Sequence","271.72","",""
"02/04/2021 21:00:00 - 02/04/2021 22:00:00","BZN|RO","Without Sequence","236.11","",""
"02/04/2021 22:00:00 - 02/04/2021 23:00:00","BZN|RO","Without Sequence","215.18","",""
"02/04/2021 23:00:00 - 03/04/2021 00:00:00","BZN|RO","Without Sequence","197.99","",""
"03/04/2021 00:00:00 - 03/04/2021 01:00:00","BZN|RO","Without Sequence","230.70","",""
"03/04/2021 01:00:00 - 03/04/2021 02:00:00","BZN|RO","Without Sequence","199.91","",""
"03/04/2021 02:00:00 - 03/04/2021 03:00:00","BZN|RO","Without Sequence","199.49","",""
"03/04/2021 03:00:00 - 03/04/2021 04:00:00","BZN|RO","Without Sequence","199.00","",""
"03/04/2021 04:00:00 - 03/04/2021 05:00:00","BZN|RO","Without Sequence","212.04","",""
"03/04/2021 05:00:00 - 03/04/2021 06:00:00","BZN|RO","Without Sequence","230.06","",""
"03/04/2021 06:00:00 - 03/04/2021 07:00:00","BZN|RO","Without Sequence","233.65","",""
"03/04/2021 07:00:00 - 03/04/2021 08:00:00","BZN|RO","Without Sequence","247.65","",""
"03/04/2021 08:00:00 - 03/04/2021 09:00:00","BZN|RO","Without Sequence","261.45","",""
"03/04/2021 09:00:00 - 03/04/2021 10:00:00","BZN|RO","Without Sequence","255.41","",""
"03/04/2021 10:00:00 - 03/04/2021 11:00:00","BZN|RO","Without Sequence","238.56","",""
"03/04/2021 11:00:00 - 03/04/2021 12:00:00","BZN|RO","Without Sequence","229.23","",""
"03/04/2021 12:00:00 - 03/04/2021 13:00:00","BZN|RO","Without Sequence","240.60","",""
"03/04/2021 13:00:00 - 03/04/2021 14:00:00","BZN|RO","Without Sequence","190.43","",""
"03/04/2021 14:00:00 - 03/04/2021 15:00:00","BZN|RO","Without Sequence","153.91","",""
"03/04/2021 15:00:00 - 03/04/2021 16:00:00","BZN|RO","Without Sequence","148.00","",""
"03/04/2021 16:00:00 - 03/04/2021 17:00:00","BZN|RO","Without Sequence","162.91","",""
"03/04/2021 17:00:00 - 03/04/2021 18:00:00","BZN|RO","Without Sequence","211.15","",""
"03/04/2021 18:00:00 - 03/04/2021 19:00:00","BZN|RO","Without Sequence","261.70","",""
"03/04/2021 19:00:00 - 03/04/2021 20:00:00","BZN|RO","Without Sequence","311.75","",""
"03/04/2021 20:00:00 - 03/04/2021 21:00:00","BZN|RO","Without Sequence","318.69","",""
"03/04/2021 21:00:00 - 03/04/2021 22:00:00","BZN|RO","Without Sequence","292.25","",""
"03/04/2021 22:00:00 - 03/04/2021 23:00:00","BZN|RO","Without Sequence","284.88","",""
"03/04/2021 23:00:00 - 04/04/2021 00:00:00","BZN|RO","Without Sequence","265.50","",""
"04/04/2021 00:00:00 - 04/04/2021 01:00:00","BZN|RO","Without Sequence","245.09","",""
"04/04/2021 01:00:00 - 04/04/2021 02:00:00","BZN|RO","Without Sequence","225.49","",""
"04/04/2021 02:00:00 - 04/04/2021 03:00:00","BZN|RO","Without Sequence","213.95","",""
"04/04/2021 03:00:00 - 04/04/2021 04:00:00","BZN|RO","Without Sequence","208.80","",""
"04/04/2021 04:00:00 - 04/04/2021 05:00:00","BZN|RO","Without Sequence","208.85","",""
"04/04/2021 05:00:00 - 04/04/2021 06:00:00","BZN|RO","Without Sequence","208.41","",""
"04/04/2021 06:00:00 - 04/04/2021 07:00:00","BZN|RO","Without Sequence","208.08","",""
"04/04/2021 07:00:00 - 04/04/2021 08:00:00","BZN|RO","Without Sequence","220.09","",""
"04/04/2021 08:00:00 - 04/04/2021 09:00:00","BZN|RO","Without Sequence","214.59","",""
"04/04/2021 09:00:00 - 04/04/2021 10:00:00","BZN|RO","Without Sequence","206.25","",""
"04/04/2021 10:00:00 - 04/04/2021 11:00:00","BZN|RO","Without Sequence","179.92","",""
"04/04/2021 11:00:00 - 04/04/2021 12:00:00","BZN|RO","Without Sequence","168.43","",""
"04/04/2021 12:00:00 - 04/04/2021 13:00:00","BZN|RO","Without Sequence","151.24","",""
"04/04/2021 13:00:00 - 04/04/2021 14:00:00","BZN|RO","Without Sequence","98.21","",""
"04/04/2021 14:00:00 - 04/04/2021 15:00:00","BZN|RO","Without Sequence","51.56","",""
"04/04/2021 15:00:00 - 04/04/2021 16:00:00","BZN|RO","Without Sequence","49.10","",""
"04/04/2021 16:00:00 - 04/04/2021 17:00:00","BZN|RO","Without Sequence","83.83","",""
"04/04/2021 17:00:00 - 04/04/2021 18:00:00","BZN|RO","Without Sequence","160.97","",""
"04/04/2021 18:00:00 - 04/04/2021 19:00:00","BZN|RO","Without Sequence","227.02","",""
"04/04/2021 19:00:00 - 04/04/2021 20:00:00","BZN|RO","Without Sequence","303.43","",""
"04/04/2021 20:00:00 - 04/04/2021 21:00:00","BZN|RO","Without Sequence","343.60","",""
"04/04/2021 21:00:00 - 04/04/2021 22:00:00","BZN|RO","Without Sequence","307.31","",""
"04/04/2021 22:00:00 - 04/04/2021 23:00:00","BZN|RO","Without Sequence","292.00","",""
"04/04/2021 23:00:00 - 05/04/2021 00:00:00","BZN|RO","Without Sequence","238.44","",""
"05/04/2021 00:00:00 - 05/04/2021 01:00:00","BZN|RO","Without Sequence","24.55","",""
"05/04/2021 01:00:00 - 05/04/2021 02:00:00","BZN|RO","Without Sequence","0.10","",""
"05/04/2021 02:00:00 - 05/04/2021 03:00:00","BZN|RO","Without Sequence","0.10","",""
"05/04/2021 03:00:00 - 05/04/2021 04:00:00","BZN|RO","Without Sequence","1.00","",""
"05/04/2021 04:00:00 - 05/04/2021 05:00:00","BZN|RO","Without Sequence","4.92","",""
"05/04/2021 05:00:00 - 05/04/2021 06:00:00","BZN|RO","Without Sequence","48.00","",""
"05/04/2021 06:00:00 - 05/04/2021 07:00:00","BZN|RO","Without Sequence","61.09","",""
"05/04/2021 07:00:00 - 05/04/2021 08:00:00","BZN|RO","Without Sequence","270.03","",""
"05/04/2021 08:00:00 - 05/04/2021 09:00:00","BZN|RO","Without Sequence","287.00","",""
"05/04/2021 09:00:00 - 05/04/2021 10:00:00","BZN|RO","Without Sequence","270.00","",""
"05/04/2021 10:00:00 - 05/04/2021 11:00:00","BZN|RO","Without Sequence","225.90","",""
"05/04/2021 11:00:00 - 05/04/2021 12:00:00","BZN|RO","Without Sequence","196.65","",""
"05/04/2021 12:00:00 - 05/04/2021 13:00:00","BZN|RO","Without Sequence","160.13","",""
"05/04/2021 13:00:00 - 05/04/2021 14:00:00","BZN|RO","Without Sequence","147.59","",""
"05/04/2021 14:00:00 - 05/04/2021 15:00:00","BZN|RO","Without Sequence","121.00","",""
"05/04/2021 15:00:00 - 05/04/2021 16:00:00","BZN|RO","Without Sequence","121.00","",""
"05/04/2021 16:00:00 - 05/04/2021 17:00:00","BZN|RO","Without Sequence","167.03","",""
"05/04/2021 17:00:00 - 05/04/2021 18:00:00","BZN|RO","Without Sequence","215.97","",""
"05/04/2021 18:00:00 - 05/04/2021 19:00:00","BZN|RO","Without Sequence","276.31","",""
"05/04/2021 19:00:00 - 05/04/2021 20:00:00","BZN|RO","Without Sequence","346.89","",""
"05/04/2021 20:00:00 - 05/04/2021 21:00:00","BZN|RO","Without Sequence","357.69","",""
"05/04/2021 21:00:00 - 05/04/2021 22:00:00","BZN|RO","Without Sequence","269.83","",""
"05/04/2021 22:00:00 - 05/04/2021 23:00:00","BZN|RO","Without Sequence","230.30","",""
"05/04/2021 23:00:00 - 06/04/2021 00:00:00","BZN|RO","Without Sequence","147.01","",""
"06/04/2021 00:00:00 - 06/04/2021 01:00:00","BZN|RO","Without Sequence","179.72","",""
"06/04/2021 01:00:00 - 06/04/2021 02:00:00","BZN|RO","Without Sequence","108.57","",""
"06/04/2021 02:00:00 - 06/04/2021 03:00:00","BZN|RO","Without Sequence","81.62","",""
"06/04/2021 03:00:00 - 06/04/2021 04:00:00","BZN|RO","Without Sequence","97.00","",""
"06/04/2021 04:00:00 - 06/04/2021 05:00:00","BZN|RO","Without Sequence","147.95","",""
"06/04/2021 05:00:00 - 06/04/2021 06:00:00","BZN|RO","Without Sequence","219.00","",""
"06/04/2021 06:00:00 - 06/04/2021 07:00:00","BZN|RO","Without Sequence","283.34","",""
"06/04/2021 07:00:00 - 06/04/2021 08:00:00","BZN|RO","Without Sequence","297.00","",""
"06/04/2021 08:00:00 - 06/04/2021 09:00:00","BZN|RO","Without Sequence","319.19","",""
"06/04/2021 09:00:00 - 06/04/2021 10:00:00","BZN|RO","Without Sequence","306.42","",""
"06/04/2021 10:00:00 - 06/04/2021 11:00:00","BZN|RO","Without Sequence","300.73","",""
"06/04/2021 11:00:00 - 06/04/2021 12:00:00","BZN|RO","Without Sequence","287.27","",""
"06/04/2021 12:00:00 - 06/04/2021 13:00:00","BZN|RO","Without Sequence","278.92","",""
"06/04/2021 13:00:00 - 06/04/2021 14:00:00","BZN|RO","Without Sequence","275.88","",""
"06/04/2021 14:00:00 - 06/04/2021 15:00:00","BZN|RO","Without Sequence","268.00","",""
"06/04/2021 15:00:00 - 06/04/2021 16:00:00","BZN|RO","Without Sequence","273.86","",""
"06/04/2021 16:00:00 - 06/04/2021 17:00:00","BZN|RO","Without Sequence","297.63","",""
"06/04/2021 17:00:00 - 06/04/2021 18:00:00","BZN|RO","Without Sequence","308.23","",""
"06/04/2021 18:00:00 - 06/04/2021 19:00:00","BZN|RO","Without Sequence","322.00","",""
"06/04/2021 19:00:00 - 06/04/2021 20:00:00","BZN|RO","Without Sequence","411.37","",""
"06/04/2021 20:00:00 - 06/04/2021 21:00:00","BZN|RO","Without Sequence","437.58","",""
"06/04/2021 21:00:00 - 06/04/2021 22:00:00","BZN|RO","Without Sequence","329.88","",""
"06/04/2021 22:00:00 - 06/04/2021 23:00:00","BZN|RO","Without Sequence","331.99","",""
"06/04/2021 23:00:00 - 07/04/2021 00:00:00","BZN|RO","Without Sequence","295.62","",""
"07/04/2021 00:00:00 - 07/04/2021 01:00:00","BZN|RO","Without Sequence","305.05","",""
"07/04/2021 01:00:00 - 07/04/2021 02:00:00","BZN|RO","Without Sequence","288.75","",""
"07/04/2021 02:00:00 - 07/04/2021 03:00:00","BZN|RO","Without Sequence","268.00","",""
"07/04/2021 03:00:00 - 07/04/2021 04:00:00","BZN|RO","Without Sequence","253.67","",""
"07/04/2021 04:00:00 - 07/04/2021 05:00:00","BZN|RO","Without Sequence","268.00","",""
"07/04/2021 05:00:00 - 07/04/2021 06:00:00","BZN|RO","Without Sequence","291.00","",""
"07/04/2021 06:00:00 - 07/04/2021 07:00:00","BZN|RO","Without Sequence","339.45","",""
"07/04/2021 07:00:00 - 07/04/2021 08:00:00","BZN|RO","Without Sequence","412.65","",""
"07/04/2021 08:00:00 - 07/04/2021 09:00:00","BZN|RO","Without Sequence","426.51","",""
"07/04/2021 09:00:00 - 07/04/2021 10:00:00","BZN|RO","Without Sequence","382.11","",""
"07/04/2021 10:00:00 - 07/04/2021 11:00:00","BZN|RO","Without Sequence","303.32","",""
"07/04/2021 11:00:00 - 07/04/2021 12:00:00","BZN|RO","Without Sequence","305.00","",""
"07/04/2021 12:00:00 - 07/04/2021 13:00:00","BZN|RO","Without Sequence","293.29","",""
"07/04/2021 13:00:00 - 07/04/2021 14:00:00","BZN|RO","Without Sequence","264.11","",""
"07/04/2021 14:00:00 - 07/04/2021 15:00:00","BZN|RO","Without Sequence","245.80","",""
"07/04/2021 15:00:00 - 07/04/2021 16:00:00","BZN|RO","Without Sequence","252.74","",""
"07/04/2021 16:00:00 - 07/04/2021 17:00:00","BZN|RO","Without Sequence","266.11","",""
"07/04/2021 17:00:00 - 07/04/2021 18:00:00","BZN|RO","Without Sequence","285.24","",""
"07/04/2021 18:00:00 - 07/04/2021 19:00:00","BZN|RO","Without Sequence","336.25","",""
"07/04/2021 19:00:00 - 07/04/2021 20:00:00","BZN|RO","Without Sequence","432.36","",""
"07/04/2021 20:00:00 - 07/04/2021 21:00:00","BZN|RO","Without Sequence","454.22","",""
"07/04/2021 21:00:00 - 07/04/2021 22:00:00","BZN|RO","Without Sequence","393.00","",""
"07/04/2021 22:00:00 - 07/04/2021 23:00:00","BZN|RO","Without Sequence","344.62","",""
"07/04/2021 23:00:00 - 08/04/2021 00:00:00","BZN|RO","Without Sequence","319.19","",""
"08/04/2021 00:00:00 - 08/04/2021 01:00:00","BZN|RO","Without Sequence","319.00","",""
"08/04/2021 01:00:00 - 08/04/2021 02:00:00","BZN|RO","Without Sequence","283.71","",""
"08/04/2021 02:00:00 - 08/04/2021 03:00:00","BZN|RO","Without Sequence","279.04","",""
"08/04/2021 03:00:00 - 08/04/2021 04:00:00","BZN|RO","Without Sequence","248.00","",""
"08/04/2021 04:00:00 - 08/04/2021 05:00:00","BZN|RO","Without Sequence","274.44","",""
"08/04/2021 05:00:00 - 08/04/2021 06:00:00","BZN|RO","Without Sequence","295.02","",""
"08/04/2021 06:00:00 - 08/04/2021 07:00:00","BZN|RO","Without Sequence","348.33","",""
"08/04/2021 07:00:00 - 08/04/2021 08:00:00","BZN|RO","Without Sequence","425.69","",""
"08/04/2021 08:00:00 - 08/04/2021 09:00:00","BZN|RO","Without Sequence","452.04","",""
"08/04/2021 09:00:00 - 08/04/2021 10:00:00","BZN|RO","Without Sequence","402.16","",""
"08/04/2021 10:00:00 - 08/04/2021 11:00:00","BZN|RO","Without Sequence","329.44","",""
"08/04/2021 11:00:00 - 08/04/2021 12:00:00","BZN|RO","Without Sequence","316.65","",""
"08/04/2021 12:00:00 - 08/04/2021 13:00:00","BZN|RO","Without Sequence","309.34","",""
"08/04/2021 13:00:00 - 08/04/2021 14:00:00","BZN|RO","Without Sequence","298.12","",""
"08/04/2021 14:00:00 - 08/04/2021 15:00:00","BZN|RO","Without Sequence","277.81","",""
"08/04/2021 15:00:00 - 08/04/2021 16:00:00","BZN|RO","Without Sequence","281.90","",""
"08/04/2021 16:00:00 - 08/04/2021 17:00:00","BZN|RO","Without Sequence","290.62","",""
"08/04/2021 17:00:00 - 08/04/2021 18:00:00","BZN|RO","Without Sequence","310.80","",""
"08/04/2021 18:00:00 - 08/04/2021 19:00:00","BZN|RO","Without Sequence","358.31","",""
"08/04/2021 19:00:00 - 08/04/2021 20:00:00","BZN|RO","Without Sequence","460.37","",""
"08/04/2021 20:00:00 - 08/04/2021 21:00:00","BZN|RO","Without Sequence","483.85","",""
"08/04/2021 21:00:00 - 08/04/2021 22:00:00","BZN|RO","Without Sequence","400.26","",""
"08/04/2021 22:00:00 - 08/04/2021 23:00:00","BZN|RO","Without Sequence","351.99","",""
"08/04/2021 23:00:00 - 09/04/2021 00:00:00","BZN|RO","Without Sequence","332.27","",""
"09/04/2021 00:00:00 - 09/04/2021 01:00:00","BZN|RO","Without Sequence","310.03","",""
"09/04/2021 01:00:00 - 09/04/2021 02:00:00","BZN|RO","Without Sequence","297.00","",""
"09/04/2021 02:00:00 - 09/04/2021 03:00:00","BZN|RO","Without Sequence","268.21","",""
"09/04/2021 03:00:00 - 09/04/2021 04:00:00","BZN|RO","Without Sequence","266.74","",""
"09/04/2021 04:00:00 - 09/04/2021 05:00:00","BZN|RO","Without Sequence","274.65","",""
"09/04/2021 05:00:00 - 09/04/2021 06:00:00","BZN|RO","Without Sequence","313.08","",""
"09/04/2021 06:00:00 - 09/04/2021 07:00:00","BZN|RO","Without Sequence","329.00","",""
"09/04/2021 07:00:00 - 09/04/2021 08:00:00","BZN|RO","Without Sequence","406.70","",""
"09/04/2021 08:00:00 - 09/04/2021 09:00:00","BZN|RO","Without Sequence","386.63","",""
"09/04/2021 09:00:00 - 09/04/2021 10:00:00","BZN|RO","Without Sequence","319.96","",""
"09/04/2021 10:00:00 - 09/04/2021 11:00:00","BZN|RO","Without Sequence","285.71","",""
"09/04/2021 11:00:00 - 09/04/2021 12:00:00","BZN|RO","Without Sequence","275.34","",""
"09/04/2021 12:00:00 - 09/04/2021 13:00:00","BZN|RO","Without Sequence","267.06","",""
"09/04/2021 13:00:00 - 09/04/2021 14:00:00","BZN|RO","Without Sequence","258.38","",""
"09/04/2021 14:00:00 - 09/04/2021 15:00:00","BZN|RO","Without Sequence","248.47","",""
"09/04/2021 15:00:00 - 09/04/2021 16:00:00","BZN|RO","Without Sequence","250.41","",""
"09/04/2021 16:00:00 - 09/04/2021 17:00:00","BZN|RO","Without Sequence","275.81","",""
"09/04/2021 17:00:00 - 09/04/2021 18:00:00","BZN|RO","Without Sequence","298.78","",""
"09/04/2021 18:00:00 - 09/04/2021 19:00:00","BZN|RO","Without Sequence","340.24","",""
"09/04/2021 19:00:00 - 09/04/2021 20:00:00","BZN|RO","Without Sequence","411.78","",""
"09/04/2021 20:00:00 - 09/04/2021 21:00:00","BZN|RO","Without Sequence","421.47","",""
"09/04/2021 21:00:00 - 09/04/2021 22:00:00","BZN|RO","Without Sequence","363.59","",""
"09/04/2021 22:00:00 - 09/04/2021 23:00:00","BZN|RO","Without Sequence","350.13","",""
"09/04/2021 23:00:00 - 10/04/2021 00:00:00","BZN|RO","Without Sequence","322.74","",""
"10/04/2021 00:00:00 - 10/04/2021 01:00:00","BZN|RO","Without Sequence","317.17","",""
"10/04/2021 01:00:00 - 10/04/2021 02:00:00","BZN|RO","Without Sequence","295.37","",""
"10/04/2021 02:00:00 - 10/04/2021 03:00:00","BZN|RO","Without Sequence","282.27","",""
"10/04/2021 03:00:00 - 10/04/2021 04:00:00","BZN|RO","Without Sequence","273.51","",""
"10/04/2021 04:00:00 - 10/04/2021 05:00:00","BZN|RO","Without Sequence","273.46","",""
"10/04/2021 05:00:00 - 10/04/2021 06:00:00","BZN|RO","Without Sequence","275.58","",""
"10/04/2021 06:00:00 - 10/04/2021 07:00:00","BZN|RO","Without Sequence","280.00","",""
"10/04/2021 07:00:00 - 10/04/2021 08:00:00","BZN|RO","Without Sequence","301.18","",""
"10/04/2021 08:00:00 - 10/04/2021 09:00:00","BZN|RO","Without Sequence","312.45","",""
"10/04/2021 09:00:00 - 10/04/2021 10:00:00","BZN|RO","Without Sequence","310.14","",""
"10/04/2021 10:00:00 - 10/04/2021 11:00:00","BZN|RO","Without Sequence","291.43","",""
"10/04/2021 11:00:00 - 10/04/2021 12:00:00","BZN|RO","Without Sequence","285.37","",""
"10/04/2021 12:00:00 - 10/04/2021 13:00:00","BZN|RO","Without Sequence","273.76","",""
"10/04/2021 13:00:00 - 10/04/2021 14:00:00","BZN|RO","Without Sequence","258.45","",""
"10/04/2021 14:00:00 - 10/04/2021 15:00:00","BZN|RO","Without Sequence","247.76","",""
"10/04/2021 15:00:00 - 10/04/2021 16:00:00","BZN|RO","Without Sequence","248.60","",""
"10/04/2021 16:00:00 - 10/04/2021 17:00:00","BZN|RO","Without Sequence","259.41","",""
"10/04/2021 17:00:00 - 10/04/2021 18:00:00","BZN|RO","Without Sequence","275.22","",""
"10/04/2021 18:00:00 - 10/04/2021 19:00:00","BZN|RO","Without Sequence","303.74","",""
"10/04/2021 19:00:00 - 10/04/2021 20:00:00","BZN|RO","Without Sequence","345.57","",""
"10/04/2021 20:00:00 - 10/04/2021 21:00:00","BZN|RO","Without Sequence","341.61","",""
"10/04/2021 21:00:00 - 10/04/2021 22:00:00","BZN|RO","Without Sequence","300.29","",""
"10/04/2021 22:00:00 - 10/04/2021 23:00:00","BZN|RO","Without Sequence","269.99","",""
"10/04/2021 23:00:00 - 11/04/2021 00:00:00","BZN|RO","Without Sequence","250.04","",""
"11/04/2021 00:00:00 - 11/04/2021 01:00:00","BZN|RO","Without Sequence","248.52","",""
"11/04/2021 01:00:00 - 11/04/2021 02:00:00","BZN|RO","Without Sequence","228.10","",""
"11/04/2021 02:00:00 - 11/04/2021 03:00:00","BZN|RO","Without Sequence","216.59","",""
"11/04/2021 03:00:00 - 11/04/2021 04:00:00","BZN|RO","Without Sequence","209.00","",""
"11/04/2021 04:00:00 - 11/04/2021 05:00:00","BZN|RO","Without Sequence","206.74","",""
"11/04/2021 05:00:00 - 11/04/2021 06:00:00","BZN|RO","Without Sequence","206.27","",""
"11/04/2021 06:00:00 - 11/04/2021 07:00:00","BZN|RO","Without Sequence","201.82","",""
"11/04/2021 07:00:00 - 11/04/2021 08:00:00","BZN|RO","Without Sequence","202.90","",""
"11/04/2021 08:00:00 - 11/04/2021 09:00:00","BZN|RO","Without Sequence","211.56","",""
"11/04/2021 09:00:00 - 11/04/2021 10:00:00","BZN|RO","Without Sequence","216.53","",""
"11/04/2021 10:00:00 - 11/04/2021 11:00:00","BZN|RO","Without Sequence","207.18","",""
"11/04/2021 11:00:00 - 11/04/2021 12:00:00","BZN|RO","Without Sequence","206.69","",""
"11/04/2021 12:00:00 - 11/04/2021 13:00:00","BZN|RO","Without Sequence","195.00","",""
"11/04/2021 13:00:00 - 11/04/2021 14:00:00","BZN|RO","Without Sequence","184.79","",""
"11/04/2021 14:00:00 - 11/04/2021 15:00:00","BZN|RO","Without Sequence","178.59","",""
"11/04/2021 15:00:00 - 11/04/2021 16:00:00","BZN|RO","Without Sequence","187.50","",""
"11/04/2021 16:00:00 - 11/04/2021 17:00:00","BZN|RO","Without Sequence","207.67","",""
"11/04/2021 17:00:00 - 11/04/2021 18:00:00","BZN|RO","Without Sequence","242.27","",""
"11/04/2021 18:00:00 - 11/04/2021 19:00:00","BZN|RO","Without Sequence","272.19","",""
"11/04/2021 19:00:00 - 11/04/2021 20:00:00","BZN|RO","Without Sequence","329.72","",""
"11/04/2021 20:00:00 - 11/04/2021 21:00:00","BZN|RO","Without Sequence","340.94","",""
"11/04/2021 21:00:00 - 11/04/2021 22:00:00","BZN|RO","Without Sequence","311.41","",""
"11/04/2021 22:00:00 - 11/04/2021 23:00:00","BZN|RO","Without Sequence","286.07","",""
"11/04/2021 23:00:00 - 12/04/2021 00:00:00","BZN|RO","Without Sequence","265.74","",""
"12/04/2021 00:00:00 - 12/04/2021 01:00:00","BZN|RO","Without Sequence","265.79","",""
"12/04/2021 01:00:00 - 12/04/2021 02:00:00","BZN|RO","Without Sequence","249.00","",""
"12/04/2021 02:00:00 - 12/04/2021 03:00:00","BZN|RO","Without Sequence","246.11","",""
"12/04/2021 03:00:00 - 12/04/2021 04:00:00","BZN|RO","Without Sequence","246.11","",""
"12/04/2021 04:00:00 - 12/04/2021 05:00:00","BZN|RO","Without Sequence","252.46","",""
"12/04/2021 05:00:00 - 12/04/2021 06:00:00","BZN|RO","Without Sequence","277.87","",""
"12/04/2021 06:00:00 - 12/04/2021 07:00:00","BZN|RO","Without Sequence","332.18","",""
"12/04/2021 07:00:00 - 12/04/2021 08:00:00","BZN|RO","Without Sequence","390.74","",""
"12/04/2021 08:00:00 - 12/04/2021 09:00:00","BZN|RO","Without Sequence","414.86","",""
"12/04/2021 09:00:00 - 12/04/2021 10:00:00","BZN|RO","Without Sequence","393.70","",""
"12/04/2021 10:00:00 - 12/04/2021 11:00:00","BZN|RO","Without Sequence","353.83","",""
"12/04/2021 11:00:00 - 12/04/2021 12:00:00","BZN|RO","Without Sequence","336.69","",""
"12/04/2021 12:00:00 - 12/04/2021 13:00:00","BZN|RO","Without Sequence","334.64","",""
"12/04/2021 13:00:00 - 12/04/2021 14:00:00","BZN|RO","Without Sequence","311.51","",""
"12/04/2021 14:00:00 - 12/04/2021 15:00:00","BZN|RO","Without Sequence","308.56","",""
"12/04/2021 15:00:00 - 12/04/2021 16:00:00","BZN|RO","Without Sequence","309.74","",""
"12/04/2021 16:00:00 - 12/04/2021 17:00:00","BZN|RO","Without Sequence","314.96","",""
"12/04/2021 17:00:00 - 12/04/2021 18:00:00","BZN|RO","Without Sequence","331.30","",""
"12/04/2021 18:00:00 - 12/04/2021 19:00:00","BZN|RO","Without Sequence","359.20","",""
"12/04/2021 19:00:00 - 12/04/2021 20:00:00","BZN|RO","Without Sequence","417.61","",""
"12/04/2021 20:00:00 - 12/04/2021 21:00:00","BZN|RO","Without Sequence","422.83","",""
"12/04/2021 21:00:00 - 12/04/2021 22:00:00","BZN|RO","Without Sequence","369.09","",""
"12/04/2021 22:00:00 - 12/04/2021 23:00:00","BZN|RO","Without Sequence","344.84","",""
"12/04/2021 23:00:00 - 13/04/2021 00:00:00","BZN|RO","Without Sequence","304.91","",""
