"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"01/01/2018 22:00:00 - 01/01/2018 23:00:00","BZN|RO","Without Sequence","30.00","",""
"01/01/2018 23:00:00 - 02/01/2018 00:00:00","BZN|RO","Without Sequence","20.00","",""
"02/01/2018 00:00:00 - 02/01/2018 01:00:00","BZN|RO","Without Sequence","30.00","",""
"02/01/2018 01:00:00 - 02/01/2018 02:00:00","BZN|RO","Without Sequence","20.00","",""
"02/01/2018 02:00:00 - 02/01/2018 03:00:00","BZN|RO","Without Sequence","10.00","",""
"02/01/2018 03:00:00 - 02/01/2018 04:00:00","BZN|RO","Without Sequence","1.00","",""
"02/01/2018 04:00:00 - 02/01/2018 05:00:00","BZN|RO","Without Sequence","1.00","",""
"02/01/2018 05:00:00 - 02/01/2018 06:00:00","BZN|RO","Without Sequence","1.00","",""
"02/01/2018 06:00:00 - 02/01/2018 07:00:00","BZN|RO","Without Sequence","0.50","",""
"02/01/2018 07:00:00 - 02/01/2018 08:00:00","BZN|RO","Without Sequence","0.50","",""
"02/01/2018 08:00:00 - 02/01/2018 09:00:00","BZN|RO","Without Sequence","0.50","",""
"02/01/2018 09:00:00 - 02/01/2018 10:00:00","BZN|RO","Without Sequence","0.10","",""
"02/01/2018 10:00:00 - 02/01/2018 11:00:00","BZN|RO","Without Sequence","0.10","",""
"02/01/2018 11:00:00 - 02/01/2018 12:00:00","BZN|RO","Without Sequence","0.10","",""
"02/01/2018 12:00:00 - 02/01/2018 13:00:00","BZN|RO","Without Sequence","0.10","",""
"02/01/2018 13:00:00 - 02/01/2018 14:00:00","BZN|RO","Without Sequence","0.10","",""
"02/01/2018 14:00:00 - 02/01/2018 15:00:00","BZN|RO","Without Sequence","0.10","",""
"02/01/2018 15:00:00 - 02/01/2018 16:00:00","BZN|RO","Without Sequence","1.00","",""
"02/01/2018 16:00:00 - 02/01/2018 17:00:00","BZN|RO","Without Sequence","48.00","",""
"02/01/2018 17:00:00 - 02/01/2018 18:00:00","BZN|RO","Without Sequence","100.00","",""
"02/01/2018 18:00:00 - 02/01/2018 19:00:00","BZN|RO","Without Sequence","180.31","",""
"02/01/2018 19:00:00 - 02/01/2018 20:00:00","BZN|RO","Without Sequence","187.00","",""
"02/01/2018 20:00:00 - 02/01/2018 21:00:00","BZN|RO","Without Sequence","180.08","",""
"02/01/2018 21:00:00 - 02/01/2018 22:00:00","BZN|RO","Without Sequence","158.43","",""
"02/01/2018 22:00:00 - 02/01/2018 23:00:00","BZN|RO","Without Sequence","139.79","",""
"02/01/2018 23:00:00 - 03/01/2018 00:00:00","BZN|RO","Without Sequence","101.44","",""
"03/01/2018 00:00:00 - 03/01/2018 01:00:00","BZN|RO","Without Sequence","44.73","",""
"03/01/2018 01:00:00 - 03/01/2018 02:00:00","BZN|RO","Without Sequence","24.70","",""
"03/01/2018 02:00:00 - 03/01/2018 03:00:00","BZN|RO","Without Sequence","5.08","",""
"03/01/2018 03:00:00 - 03/01/2018 04:00:00","BZN|RO","Without Sequence","1.00","",""
"03/01/2018 04:00:00 - 03/01/2018 05:00:00","BZN|RO","Without Sequence","4.61","",""
"03/01/2018 05:00:00 - 03/01/2018 06:00:00","BZN|RO","Without Sequence","46.19","",""
"03/01/2018 06:00:00 - 03/01/2018 07:00:00","BZN|RO","Without Sequence","104.80","",""
"03/01/2018 07:00:00 - 03/01/2018 08:00:00","BZN|RO","Without Sequence","163.09","",""
"03/01/2018 08:00:00 - 03/01/2018 09:00:00","BZN|RO","Without Sequence","183.91","",""
"03/01/2018 09:00:00 - 03/01/2018 10:00:00","BZN|RO","Without Sequence","189.18","",""
"03/01/2018 10:00:00 - 03/01/2018 11:00:00","BZN|RO","Without Sequence","182.37","",""
"03/01/2018 11:00:00 - 03/01/2018 12:00:00","BZN|RO","Without Sequence","161.04","",""
"03/01/2018 12:00:00 - 03/01/2018 13:00:00","BZN|RO","Without Sequence","163.56","",""
"03/01/2018 13:00:00 - 03/01/2018 14:00:00","BZN|RO","Without Sequence","167.76","",""
"03/01/2018 14:00:00 - 03/01/2018 15:00:00","BZN|RO","Without Sequence","168.19","",""
"03/01/2018 15:00:00 - 03/01/2018 16:00:00","BZN|RO","Without Sequence","190.00","",""
"03/01/2018 16:00:00 - 03/01/2018 17:00:00","BZN|RO","Without Sequence","242.00","",""
"03/01/2018 17:00:00 - 03/01/2018 18:00:00","BZN|RO","Without Sequence","278.00","",""
"03/01/2018 18:00:00 - 03/01/2018 19:00:00","BZN|RO","Without Sequence","227.54","",""
"03/01/2018 19:00:00 - 03/01/2018 20:00:00","BZN|RO","Without Sequence","194.96","",""
"03/01/2018 20:00:00 - 03/01/2018 21:00:00","BZN|RO","Without Sequence","181.75","",""
"03/01/2018 21:00:00 - 03/01/2018 22:00:00","BZN|RO","Without Sequence","167.00","",""
"03/01/2018 22:00:00 - 03/01/2018 23:00:00","BZN|RO","Without Sequence","152.86","",""
"03/01/2018 23:00:00 - 04/01/2018 00:00:00","BZN|RO","Without Sequence","112.60","",""
"04/01/2018 00:00:00 - 04/01/2018 01:00:00","BZN|RO","Without Sequence","115.96","",""
"04/01/2018 01:00:00 - 04/01/2018 02:00:00","BZN|RO","Without Sequence","78.00","",""
"04/01/2018 02:00:00 - 04/01/2018 03:00:00","BZN|RO","Without Sequence","30.00","",""
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|RO","Without Sequence","20.00","",""
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|RO","Without Sequence","50.00","",""
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|RO","Without Sequence","137.00","",""
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|RO","Without Sequence","215.00","",""
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|RO","Without Sequence","232.00","",""
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|RO","Without Sequence","229.00","",""
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|RO","Without Sequence","239.02","",""
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|RO","Without Sequence","234.10","",""
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|RO","Without Sequence","239.00","",""
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|RO","Without Sequence","229.00","",""
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|RO","Without Sequence","221.86","",""
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|RO","Without Sequence","219.00","",""
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|RO","Without Sequence","229.00","",""
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|RO","Without Sequence","244.81","",""
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|RO","Without Sequence","279.72","",""
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|RO","Without Sequence","271.20","",""
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|RO","Without Sequence","264.12","",""
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|RO","Without Sequence","239.00","",""
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|RO","Without Sequence","190.52","",""
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|RO","Without Sequence","165.57","",""
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|RO","Without Sequence","158.72","",""
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|RO","Without Sequence","132.15","",""
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|RO","Without Sequence","97.00","",""
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|RO","Without Sequence","82.80","",""
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|RO","Without Sequence","61.00","",""
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|RO","Without Sequence","75.00","",""
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|RO","Without Sequence","147.07","",""
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|RO","Without Sequence","179.67","",""
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|RO","Without Sequence","178.00","",""
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|RO","Without Sequence","187.00","",""
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|RO","Without Sequence","187.04","",""
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|RO","Without Sequence","188.90","",""
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|RO","Without Sequence","194.00","",""
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|RO","Without Sequence","188.90","",""
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|RO","Without Sequence","184.43","",""
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|RO","Without Sequence","183.14","",""
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|RO","Without Sequence","183.79","",""
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|RO","Without Sequence","207.93","",""
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|RO","Without Sequence","232.43","",""
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|RO","Without Sequence","233.41","",""
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|RO","Without Sequence","216.14","",""
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|RO","Without Sequence","180.00","",""
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|RO","Without Sequence","109.95","",""
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|RO","Without Sequence","129.00","",""
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|RO","Without Sequence","130.27","",""
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|RO","Without Sequence","103.17","",""
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|RO","Without Sequence","97.00","",""
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|RO","Without Sequence","97.00","",""
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|RO","Without Sequence","105.00","",""
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|RO","Without Sequence","110.67","",""
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|RO","Without Sequence","113.07","",""
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|RO","Without Sequence","125.95","",""
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|RO","Without Sequence","128.92","",""
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|RO","Without Sequence","159.33","",""
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|RO","Without Sequence","172.11","",""
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|RO","Without Sequence","181.05","",""
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|RO","Without Sequence","187.76","",""
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|RO","Without Sequence","184.94","",""
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|RO","Without Sequence","182.67","",""
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|RO","Without Sequence","176.93","",""
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|RO","Without Sequence","184.68","",""
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|RO","Without Sequence","193.09","",""
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|RO","Without Sequence","213.00","",""
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|RO","Without Sequence","208.46","",""
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|RO","Without Sequence","193.09","",""
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|RO","Without Sequence","129.65","",""
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|RO","Without Sequence","68.00","",""
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|RO","Without Sequence","30.01","",""
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|RO","Without Sequence","40.00","",""
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|RO","Without Sequence","59.90","",""
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|RO","Without Sequence","50.00","",""
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|RO","Without Sequence","48.00","",""
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|RO","Without Sequence","56.00","",""
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|RO","Without Sequence","65.84","",""
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|RO","Without Sequence","59.25","",""
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|RO","Without Sequence","59.81","",""
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|RO","Without Sequence","67.23","",""
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|RO","Without Sequence","87.43","",""
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|RO","Without Sequence","125.19","",""
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|RO","Without Sequence","129.00","",""
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|RO","Without Sequence","138.11","",""
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|RO","Without Sequence","125.53","",""
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|RO","Without Sequence","117.91","",""
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|RO","Without Sequence","109.81","",""
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|RO","Without Sequence","115.91","",""
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|RO","Without Sequence","154.88","",""
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|RO","Without Sequence","187.48","",""
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|RO","Without Sequence","181.16","",""
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|RO","Without Sequence","171.40","",""
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|RO","Without Sequence","143.12","",""
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|RO","Without Sequence","120.92","",""
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|RO","Without Sequence","123.71","",""
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|RO","Without Sequence","97.44","",""
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|RO","Without Sequence","110.35","",""
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|RO","Without Sequence","91.20","",""
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|RO","Without Sequence","75.99","",""
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|RO","Without Sequence","71.51","",""
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|RO","Without Sequence","84.15","",""
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|RO","Without Sequence","139.00","",""
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|RO","Without Sequence","173.92","",""
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|RO","Without Sequence","229.00","",""
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|RO","Without Sequence","227.28","",""
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|RO","Without Sequence","218.38","",""
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|RO","Without Sequence","210.03","",""
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|RO","Without Sequence","206.32","",""
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|RO","Without Sequence","204.01","",""
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|RO","Without Sequence","197.00","",""
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|RO","Without Sequence","190.10","",""
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|RO","Without Sequence","197.93","",""
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|RO","Without Sequence","205.95","",""
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|RO","Without Sequence","214.64","",""
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|RO","Without Sequence","194.62","",""
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|RO","Without Sequence","185.92","",""
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|RO","Without Sequence","171.39","",""
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|RO","Without Sequence","129.82","",""
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|RO","Without Sequence","111.28","",""
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|RO","Without Sequence","61.67","",""
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|RO","Without Sequence","62.02","",""
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|RO","Without Sequence","47.61","",""
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|RO","Without Sequence","34.82","",""
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|RO","Without Sequence","26.57","",""
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|RO","Without Sequence","32.88","",""
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|RO","Without Sequence","61.16","",""
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|RO","Without Sequence","125.79","",""
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|RO","Without Sequence","180.27","",""
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|RO","Without Sequence","176.19","",""
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|RO","Without Sequence","171.55","",""
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|RO","Without Sequence","174.12","",""
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|RO","Without Sequence","177.34","",""
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|RO","Without Sequence","185.46","",""
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|RO","Without Sequence","181.15","",""
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|RO","Without Sequence","191.43","",""
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|RO","Without Sequence","199.37","",""
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|RO","Without Sequence","207.90","",""
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|RO","Without Sequence","229.00","",""
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|RO","Without Sequence","230.53","",""
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|RO","Without Sequence","214.62","",""
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|RO","Without Sequence","193.67","",""
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|RO","Without Sequence","170.81","",""
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|RO","Without Sequence","162.28","",""
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|RO","Without Sequence","134.04","",""
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|RO","Without Sequence","126.90","",""
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|RO","Without Sequence","120.46","",""
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|RO","Without Sequence","118.19","",""
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|RO","Without Sequence","117.00","",""
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|RO","Without Sequence","124.68","",""
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|RO","Without Sequence","141.22","",""
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|RO","Without Sequence","186.46","",""
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|RO","Without Sequence","235.33","",""
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|RO","Without Sequence","238.11","",""
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|RO","Without Sequence","229.56","",""
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|RO","Without Sequence","225.44","",""
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|RO","Without Sequence","226.79","",""
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|RO","Without Sequence","222.47","",""
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|RO","Without Sequence","220.20","",""
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|RO","Without Sequence","220.94","",""
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|RO","Without Sequence","229.75","",""
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|RO","Without Sequence","239.29","",""
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|RO","Without Sequence","256.00","",""
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|RO","Without Sequence","251.90","",""
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|RO","Without Sequence","237.21","",""
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|RO","Without Sequence","211.86","",""
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|RO","Without Sequence","100.00","",""
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|RO","Without Sequence","51.00","",""
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|RO","Without Sequence","21.00","",""
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|RO","Without Sequence","50.00","",""
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|RO","Without Sequence","42.00","",""
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|RO","Without Sequence","50.00","",""
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|RO","Without Sequence","80.00","",""
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|RO","Without Sequence","115.00","",""
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|RO","Without Sequence","158.81","",""
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|RO","Without Sequence","201.27","",""
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|RO","Without Sequence","245.75","",""
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|RO","Without Sequence","262.38","",""
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|RO","Without Sequence","259.40","",""
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|RO","Without Sequence","260.00","",""
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|RO","Without Sequence","259.87","",""
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|RO","Without Sequence","251.95","",""
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|RO","Without Sequence","247.25","",""
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|RO","Without Sequence","244.31","",""
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|RO","Without Sequence","248.22","",""
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|RO","Without Sequence","256.09","",""
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|RO","Without Sequence","270.95","",""
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|RO","Without Sequence","274.49","",""
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|RO","Without Sequence","257.40","",""
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|RO","Without Sequence","213.25","",""
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|RO","Without Sequence","110.00","",""
"11/01/2018 22:00:00 - 11/01/2018 23:00:00","BZN|RO","Without Sequence","70.00","",""
"11/01/2018 23:00:00 - 12/01/2018 00:00:00","BZN|RO","Without Sequence","40.00","",""
"12/01/2018 00:00:00 - 12/01/2018 01:00:00","BZN|RO","Without Sequence","100.00","",""
"12/01/2018 01:00:00 - 12/01/2018 02:00:00","BZN|RO","Without Sequence","90.00","",""
"12/01/2018 02:00:00 - 12/01/2018 03:00:00","BZN|RO","Without Sequence","90.00","",""
"12/01/2018 03:00:00 - 12/01/2018 04:00:00","BZN|RO","Without Sequence","90.00","",""
"12/01/2018 04:00:00 - 12/01/2018 05:00:00","BZN|RO","Without Sequence","105.00","",""
"12/01/2018 05:00:00 - 12/01/2018 06:00:00","BZN|RO","Without Sequence","163.91","",""
"12/01/2018 06:00:00 - 12/01/2018 07:00:00","BZN|RO","Without Sequence","188.00","",""
"12/01/2018 07:00:00 - 12/01/2018 08:00:00","BZN|RO","Without Sequence","232.93","",""
"12/01/2018 08:00:00 - 12/01/2018 09:00:00","BZN|RO","Without Sequence","241.42","",""
"12/01/2018 09:00:00 - 12/01/2018 10:00:00","BZN|RO","Without Sequence","240.39","",""
"12/01/2018 10:00:00 - 12/01/2018 11:00:00","BZN|RO","Without Sequence","240.67","",""
"12/01/2018 11:00:00 - 12/01/2018 12:00:00","BZN|RO","Without Sequence","239.51","",""
"12/01/2018 12:00:00 - 12/01/2018 13:00:00","BZN|RO","Without Sequence","233.49","",""
