"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"18/02/2015 03:00:00 - 18/02/2015 04:00:00","BZN|RO","Without Sequence","138.11","",""
"18/02/2015 04:00:00 - 18/02/2015 05:00:00","BZN|RO","Without Sequence","137.22","",""
"18/02/2015 05:00:00 - 18/02/2015 06:00:00","BZN|RO","Without Sequence","147.08","",""
"18/02/2015 06:00:00 - 18/02/2015 07:00:00","BZN|RO","Without Sequence","198.00","",""
"18/02/2015 07:00:00 - 18/02/2015 08:00:00","BZN|RO","Without Sequence","209.00","",""
"18/02/2015 08:00:00 - 18/02/2015 09:00:00","BZN|RO","Without Sequence","219.00","",""
"18/02/2015 09:00:00 - 18/02/2015 10:00:00","BZN|RO","Without Sequence","204.00","",""
"18/02/2015 10:00:00 - 18/02/2015 11:00:00","BZN|RO","Without Sequence","198.00","",""
"18/02/2015 11:00:00 - 18/02/2015 12:00:00","BZN|RO","Without Sequence","198.00","",""
"18/02/2015 12:00:00 - 18/02/2015 13:00:00","BZN|RO","Without Sequence","198.00","",""
"18/02/2015 13:00:00 - 18/02/2015 14:00:00","BZN|RO","Without Sequence","194.00","",""
"18/02/2015 14:00:00 - 18/02/2015 15:00:00","BZN|RO","Without Sequence","193.53","",""
"18/02/2015 15:00:00 - 18/02/2015 16:00:00","BZN|RO","Without Sequence","199.88","",""
"18/02/2015 16:00:00 - 18/02/2015 17:00:00","BZN|RO","Without Sequence","207.00","",""
"18/02/2015 17:00:00 - 18/02/2015 18:00:00","BZN|RO","Without Sequence","253.18","",""
"18/02/2015 18:00:00 - 18/02/2015 19:00:00","BZN|RO","Without Sequence","271.00","",""
"18/02/2015 19:00:00 - 18/02/2015 20:00:00","BZN|RO","Without Sequence","267.34","",""
"18/02/2015 20:00:00 - 18/02/2015 21:00:00","BZN|RO","Without Sequence","247.00","",""
"18/02/2015 21:00:00 - 18/02/2015 22:00:00","BZN|RO","Without Sequence","202.00","",""
"18/02/2015 22:00:00 - 18/02/2015 23:00:00","BZN|RO","Without Sequence","190.75","",""
"18/02/2015 23:00:00 - 19/02/2015 00:00:00","BZN|RO","Without Sequence","178.00","",""
"19/02/2015 00:00:00 - 19/02/2015 01:00:00","BZN|RO","Without Sequence","137.63","",""
"19/02/2015 01:00:00 - 19/02/2015 02:00:00","BZN|RO","Without Sequence","125.85","",""
"19/02/2015 02:00:00 - 19/02/2015 03:00:00","BZN|RO","Without Sequence","119.83","",""
"19/02/2015 03:00:00 - 19/02/2015 04:00:00","BZN|RO","Without Sequence","118.05","",""
"19/02/2015 04:00:00 - 19/02/2015 05:00:00","BZN|RO","Without Sequence","120.25","",""
"19/02/2015 05:00:00 - 19/02/2015 06:00:00","BZN|RO","Without Sequence","155.73","",""
"19/02/2015 06:00:00 - 19/02/2015 07:00:00","BZN|RO","Without Sequence","194.00","",""
"19/02/2015 07:00:00 - 19/02/2015 08:00:00","BZN|RO","Without Sequence","219.00","",""
"19/02/2015 08:00:00 - 19/02/2015 09:00:00","BZN|RO","Without Sequence","224.63","",""
"19/02/2015 09:00:00 - 19/02/2015 10:00:00","BZN|RO","Without Sequence","216.30","",""
"19/02/2015 10:00:00 - 19/02/2015 11:00:00","BZN|RO","Without Sequence","202.00","",""
"19/02/2015 11:00:00 - 19/02/2015 12:00:00","BZN|RO","Without Sequence","198.00","",""
"19/02/2015 12:00:00 - 19/02/2015 13:00:00","BZN|RO","Without Sequence","198.00","",""
"19/02/2015 13:00:00 - 19/02/2015 14:00:00","BZN|RO","Without Sequence","194.00","",""
"19/02/2015 14:00:00 - 19/02/2015 15:00:00","BZN|RO","Without Sequence","191.77","",""
"19/02/2015 15:00:00 - 19/02/2015 16:00:00","BZN|RO","Without Sequence","191.17","",""
"19/02/2015 16:00:00 - 19/02/2015 17:00:00","BZN|RO","Without Sequence","200.33","",""
"19/02/2015 17:00:00 - 19/02/2015 18:00:00","BZN|RO","Without Sequence","239.00","",""
"19/02/2015 18:00:00 - 19/02/2015 19:00:00","BZN|RO","Without Sequence","236.49","",""
"19/02/2015 19:00:00 - 19/02/2015 20:00:00","BZN|RO","Without Sequence","219.00","",""
"19/02/2015 20:00:00 - 19/02/2015 21:00:00","BZN|RO","Without Sequence","204.00","",""
"19/02/2015 21:00:00 - 19/02/2015 22:00:00","BZN|RO","Without Sequence","180.00","",""
"19/02/2015 22:00:00 - 19/02/2015 23:00:00","BZN|RO","Without Sequence","184.00","",""
"19/02/2015 23:00:00 - 20/02/2015 00:00:00","BZN|RO","Without Sequence","178.00","",""
"20/02/2015 00:00:00 - 20/02/2015 01:00:00","BZN|RO","Without Sequence","139.00","",""
"20/02/2015 01:00:00 - 20/02/2015 02:00:00","BZN|RO","Without Sequence","124.60","",""
"20/02/2015 02:00:00 - 20/02/2015 03:00:00","BZN|RO","Without Sequence","113.83","",""
"20/02/2015 03:00:00 - 20/02/2015 04:00:00","BZN|RO","Without Sequence","112.42","",""
"20/02/2015 04:00:00 - 20/02/2015 05:00:00","BZN|RO","Without Sequence","138.00","",""
"20/02/2015 05:00:00 - 20/02/2015 06:00:00","BZN|RO","Without Sequence","179.00","",""
"20/02/2015 06:00:00 - 20/02/2015 07:00:00","BZN|RO","Without Sequence","200.65","",""
"20/02/2015 07:00:00 - 20/02/2015 08:00:00","BZN|RO","Without Sequence","238.14","",""
"20/02/2015 08:00:00 - 20/02/2015 09:00:00","BZN|RO","Without Sequence","242.45","",""
"20/02/2015 09:00:00 - 20/02/2015 10:00:00","BZN|RO","Without Sequence","240.33","",""
"20/02/2015 10:00:00 - 20/02/2015 11:00:00","BZN|RO","Without Sequence","233.46","",""
"20/02/2015 11:00:00 - 20/02/2015 12:00:00","BZN|RO","Without Sequence","220.33","",""
"20/02/2015 12:00:00 - 20/02/2015 13:00:00","BZN|RO","Without Sequence","219.00","",""
"20/02/2015 13:00:00 - 20/02/2015 14:00:00","BZN|RO","Without Sequence","206.00","",""
"20/02/2015 14:00:00 - 20/02/2015 15:00:00","BZN|RO","Without Sequence","204.00","",""
"20/02/2015 15:00:00 - 20/02/2015 16:00:00","BZN|RO","Without Sequence","204.00","",""
"20/02/2015 16:00:00 - 20/02/2015 17:00:00","BZN|RO","Without Sequence","223.24","",""
"20/02/2015 17:00:00 - 20/02/2015 18:00:00","BZN|RO","Without Sequence","271.00","",""
"20/02/2015 18:00:00 - 20/02/2015 19:00:00","BZN|RO","Without Sequence","280.00","",""
"20/02/2015 19:00:00 - 20/02/2015 20:00:00","BZN|RO","Without Sequence","271.00","",""
"20/02/2015 20:00:00 - 20/02/2015 21:00:00","BZN|RO","Without Sequence","247.00","",""
"20/02/2015 21:00:00 - 20/02/2015 22:00:00","BZN|RO","Without Sequence","187.95","",""
"20/02/2015 22:00:00 - 20/02/2015 23:00:00","BZN|RO","Without Sequence","187.16","",""
"20/02/2015 23:00:00 - 21/02/2015 00:00:00","BZN|RO","Without Sequence","188.00","",""
"21/02/2015 00:00:00 - 21/02/2015 01:00:00","BZN|RO","Without Sequence","186.68","",""
"21/02/2015 01:00:00 - 21/02/2015 02:00:00","BZN|RO","Without Sequence","180.00","",""
"21/02/2015 02:00:00 - 21/02/2015 03:00:00","BZN|RO","Without Sequence","158.10","",""
"21/02/2015 03:00:00 - 21/02/2015 04:00:00","BZN|RO","Without Sequence","139.00","",""
"21/02/2015 04:00:00 - 21/02/2015 05:00:00","BZN|RO","Without Sequence","139.00","",""
"21/02/2015 05:00:00 - 21/02/2015 06:00:00","BZN|RO","Without Sequence","139.00","",""
"21/02/2015 06:00:00 - 21/02/2015 07:00:00","BZN|RO","Without Sequence","139.00","",""
"21/02/2015 07:00:00 - 21/02/2015 08:00:00","BZN|RO","Without Sequence","179.00","",""
"21/02/2015 08:00:00 - 21/02/2015 09:00:00","BZN|RO","Without Sequence","184.00","",""
"21/02/2015 09:00:00 - 21/02/2015 10:00:00","BZN|RO","Without Sequence","194.00","",""
"21/02/2015 10:00:00 - 21/02/2015 11:00:00","BZN|RO","Without Sequence","182.32","",""
"21/02/2015 11:00:00 - 21/02/2015 12:00:00","BZN|RO","Without Sequence","179.00","",""
"21/02/2015 12:00:00 - 21/02/2015 13:00:00","BZN|RO","Without Sequence","168.00","",""
"21/02/2015 13:00:00 - 21/02/2015 14:00:00","BZN|RO","Without Sequence","142.86","",""
"21/02/2015 14:00:00 - 21/02/2015 15:00:00","BZN|RO","Without Sequence","119.00","",""
"21/02/2015 15:00:00 - 21/02/2015 16:00:00","BZN|RO","Without Sequence","126.86","",""
"21/02/2015 16:00:00 - 21/02/2015 17:00:00","BZN|RO","Without Sequence","155.66","",""
"21/02/2015 17:00:00 - 21/02/2015 18:00:00","BZN|RO","Without Sequence","209.00","",""
"21/02/2015 18:00:00 - 21/02/2015 19:00:00","BZN|RO","Without Sequence","229.00","",""
"21/02/2015 19:00:00 - 21/02/2015 20:00:00","BZN|RO","Without Sequence","208.69","",""
"21/02/2015 20:00:00 - 21/02/2015 21:00:00","BZN|RO","Without Sequence","194.00","",""
"21/02/2015 21:00:00 - 21/02/2015 22:00:00","BZN|RO","Without Sequence","144.00","",""
"21/02/2015 22:00:00 - 21/02/2015 23:00:00","BZN|RO","Without Sequence","139.00","",""
"21/02/2015 23:00:00 - 22/02/2015 00:00:00","BZN|RO","Without Sequence","51.00","",""
"22/02/2015 00:00:00 - 22/02/2015 01:00:00","BZN|RO","Without Sequence","12.32","",""
"22/02/2015 01:00:00 - 22/02/2015 02:00:00","BZN|RO","Without Sequence","12.32","",""
"22/02/2015 02:00:00 - 22/02/2015 03:00:00","BZN|RO","Without Sequence","12.32","",""
"22/02/2015 03:00:00 - 22/02/2015 04:00:00","BZN|RO","Without Sequence","12.32","",""
"22/02/2015 04:00:00 - 22/02/2015 05:00:00","BZN|RO","Without Sequence","17.00","",""
"22/02/2015 05:00:00 - 22/02/2015 06:00:00","BZN|RO","Without Sequence","20.00","",""
"22/02/2015 06:00:00 - 22/02/2015 07:00:00","BZN|RO","Without Sequence","100.00","",""
"22/02/2015 07:00:00 - 22/02/2015 08:00:00","BZN|RO","Without Sequence","119.21","",""
"22/02/2015 08:00:00 - 22/02/2015 09:00:00","BZN|RO","Without Sequence","130.82","",""
"22/02/2015 09:00:00 - 22/02/2015 10:00:00","BZN|RO","Without Sequence","100.00","",""
"22/02/2015 10:00:00 - 22/02/2015 11:00:00","BZN|RO","Without Sequence","30.00","",""
"22/02/2015 11:00:00 - 22/02/2015 12:00:00","BZN|RO","Without Sequence","20.00","",""
"22/02/2015 12:00:00 - 22/02/2015 13:00:00","BZN|RO","Without Sequence","30.00","",""
"22/02/2015 13:00:00 - 22/02/2015 14:00:00","BZN|RO","Without Sequence","22.00","",""
"22/02/2015 14:00:00 - 22/02/2015 15:00:00","BZN|RO","Without Sequence","50.00","",""
"22/02/2015 15:00:00 - 22/02/2015 16:00:00","BZN|RO","Without Sequence","125.84","",""
"22/02/2015 16:00:00 - 22/02/2015 17:00:00","BZN|RO","Without Sequence","133.05","",""
"22/02/2015 17:00:00 - 22/02/2015 18:00:00","BZN|RO","Without Sequence","170.00","",""
"22/02/2015 18:00:00 - 22/02/2015 19:00:00","BZN|RO","Without Sequence","188.00","",""
"22/02/2015 19:00:00 - 22/02/2015 20:00:00","BZN|RO","Without Sequence","188.00","",""
"22/02/2015 20:00:00 - 22/02/2015 21:00:00","BZN|RO","Without Sequence","178.00","",""
"22/02/2015 21:00:00 - 22/02/2015 22:00:00","BZN|RO","Without Sequence","139.00","",""
"22/02/2015 22:00:00 - 22/02/2015 23:00:00","BZN|RO","Without Sequence","119.77","",""
"22/02/2015 23:00:00 - 23/02/2015 00:00:00","BZN|RO","Without Sequence","90.78","",""
"23/02/2015 00:00:00 - 23/02/2015 01:00:00","BZN|RO","Without Sequence","31.00","",""
"23/02/2015 01:00:00 - 23/02/2015 02:00:00","BZN|RO","Without Sequence","21.00","",""
"23/02/2015 02:00:00 - 23/02/2015 03:00:00","BZN|RO","Without Sequence","20.00","",""
"23/02/2015 03:00:00 - 23/02/2015 04:00:00","BZN|RO","Without Sequence","21.00","",""
"23/02/2015 04:00:00 - 23/02/2015 05:00:00","BZN|RO","Without Sequence","35.60","",""
"23/02/2015 05:00:00 - 23/02/2015 06:00:00","BZN|RO","Without Sequence","54.29","",""
"23/02/2015 06:00:00 - 23/02/2015 07:00:00","BZN|RO","Without Sequence","148.00","",""
"23/02/2015 07:00:00 - 23/02/2015 08:00:00","BZN|RO","Without Sequence","198.00","",""
"23/02/2015 08:00:00 - 23/02/2015 09:00:00","BZN|RO","Without Sequence","200.31","",""
"23/02/2015 09:00:00 - 23/02/2015 10:00:00","BZN|RO","Without Sequence","198.00","",""
"23/02/2015 10:00:00 - 23/02/2015 11:00:00","BZN|RO","Without Sequence","188.00","",""
"23/02/2015 11:00:00 - 23/02/2015 12:00:00","BZN|RO","Without Sequence","182.75","",""
"23/02/2015 12:00:00 - 23/02/2015 13:00:00","BZN|RO","Without Sequence","182.83","",""
"23/02/2015 13:00:00 - 23/02/2015 14:00:00","BZN|RO","Without Sequence","194.00","",""
"23/02/2015 14:00:00 - 23/02/2015 15:00:00","BZN|RO","Without Sequence","188.00","",""
"23/02/2015 15:00:00 - 23/02/2015 16:00:00","BZN|RO","Without Sequence","193.61","",""
"23/02/2015 16:00:00 - 23/02/2015 17:00:00","BZN|RO","Without Sequence","195.93","",""
"23/02/2015 17:00:00 - 23/02/2015 18:00:00","BZN|RO","Without Sequence","209.00","",""
"23/02/2015 18:00:00 - 23/02/2015 19:00:00","BZN|RO","Without Sequence","204.00","",""
"23/02/2015 19:00:00 - 23/02/2015 20:00:00","BZN|RO","Without Sequence","198.00","",""
"23/02/2015 20:00:00 - 23/02/2015 21:00:00","BZN|RO","Without Sequence","179.99","",""
"23/02/2015 21:00:00 - 23/02/2015 22:00:00","BZN|RO","Without Sequence","168.00","",""
"23/02/2015 22:00:00 - 23/02/2015 23:00:00","BZN|RO","Without Sequence","155.68","",""
"23/02/2015 23:00:00 - 24/02/2015 00:00:00","BZN|RO","Without Sequence","139.00","",""
"24/02/2015 00:00:00 - 24/02/2015 01:00:00","BZN|RO","Without Sequence","113.19","",""
"24/02/2015 01:00:00 - 24/02/2015 02:00:00","BZN|RO","Without Sequence","106.84","",""
"24/02/2015 02:00:00 - 24/02/2015 03:00:00","BZN|RO","Without Sequence","99.23","",""
"24/02/2015 03:00:00 - 24/02/2015 04:00:00","BZN|RO","Without Sequence","98.02","",""
"24/02/2015 04:00:00 - 24/02/2015 05:00:00","BZN|RO","Without Sequence","102.30","",""
"24/02/2015 05:00:00 - 24/02/2015 06:00:00","BZN|RO","Without Sequence","138.00","",""
"24/02/2015 06:00:00 - 24/02/2015 07:00:00","BZN|RO","Without Sequence","168.00","",""
"24/02/2015 07:00:00 - 24/02/2015 08:00:00","BZN|RO","Without Sequence","226.23","",""
"24/02/2015 08:00:00 - 24/02/2015 09:00:00","BZN|RO","Without Sequence","218.21","",""
"24/02/2015 09:00:00 - 24/02/2015 10:00:00","BZN|RO","Without Sequence","209.00","",""
"24/02/2015 10:00:00 - 24/02/2015 11:00:00","BZN|RO","Without Sequence","206.00","",""
"24/02/2015 11:00:00 - 24/02/2015 12:00:00","BZN|RO","Without Sequence","200.55","",""
"24/02/2015 12:00:00 - 24/02/2015 13:00:00","BZN|RO","Without Sequence","202.00","",""
"24/02/2015 13:00:00 - 24/02/2015 14:00:00","BZN|RO","Without Sequence","200.46","",""
"24/02/2015 14:00:00 - 24/02/2015 15:00:00","BZN|RO","Without Sequence","194.00","",""
"24/02/2015 15:00:00 - 24/02/2015 16:00:00","BZN|RO","Without Sequence","183.98","",""
"24/02/2015 16:00:00 - 24/02/2015 17:00:00","BZN|RO","Without Sequence","188.00","",""
"24/02/2015 17:00:00 - 24/02/2015 18:00:00","BZN|RO","Without Sequence","206.00","",""
"24/02/2015 18:00:00 - 24/02/2015 19:00:00","BZN|RO","Without Sequence","239.00","",""
"24/02/2015 19:00:00 - 24/02/2015 20:00:00","BZN|RO","Without Sequence","218.98","",""
"24/02/2015 20:00:00 - 24/02/2015 21:00:00","BZN|RO","Without Sequence","199.00","",""
"24/02/2015 21:00:00 - 24/02/2015 22:00:00","BZN|RO","Without Sequence","164.68","",""
"24/02/2015 22:00:00 - 24/02/2015 23:00:00","BZN|RO","Without Sequence","152.87","",""
"24/02/2015 23:00:00 - 25/02/2015 00:00:00","BZN|RO","Without Sequence","138.00","",""
"25/02/2015 00:00:00 - 25/02/2015 01:00:00","BZN|RO","Without Sequence","130.05","",""
"25/02/2015 01:00:00 - 25/02/2015 02:00:00","BZN|RO","Without Sequence","126.88","",""
"25/02/2015 02:00:00 - 25/02/2015 03:00:00","BZN|RO","Without Sequence","122.03","",""
"25/02/2015 03:00:00 - 25/02/2015 04:00:00","BZN|RO","Without Sequence","121.32","",""
"25/02/2015 04:00:00 - 25/02/2015 05:00:00","BZN|RO","Without Sequence","128.67","",""
"25/02/2015 05:00:00 - 25/02/2015 06:00:00","BZN|RO","Without Sequence","139.00","",""
"25/02/2015 06:00:00 - 25/02/2015 07:00:00","BZN|RO","Without Sequence","188.00","",""
"25/02/2015 07:00:00 - 25/02/2015 08:00:00","BZN|RO","Without Sequence","239.00","",""
"25/02/2015 08:00:00 - 25/02/2015 09:00:00","BZN|RO","Without Sequence","234.66","",""
"25/02/2015 09:00:00 - 25/02/2015 10:00:00","BZN|RO","Without Sequence","220.02","",""
"25/02/2015 10:00:00 - 25/02/2015 11:00:00","BZN|RO","Without Sequence","208.99","",""
"25/02/2015 11:00:00 - 25/02/2015 12:00:00","BZN|RO","Without Sequence","200.97","",""
"25/02/2015 12:00:00 - 25/02/2015 13:00:00","BZN|RO","Without Sequence","200.62","",""
"25/02/2015 13:00:00 - 25/02/2015 14:00:00","BZN|RO","Without Sequence","200.38","",""
"25/02/2015 14:00:00 - 25/02/2015 15:00:00","BZN|RO","Without Sequence","200.40","",""
"25/02/2015 15:00:00 - 25/02/2015 16:00:00","BZN|RO","Without Sequence","205.55","",""
"25/02/2015 16:00:00 - 25/02/2015 17:00:00","BZN|RO","Without Sequence","210.09","",""
"25/02/2015 17:00:00 - 25/02/2015 18:00:00","BZN|RO","Without Sequence","240.00","",""
"25/02/2015 18:00:00 - 25/02/2015 19:00:00","BZN|RO","Without Sequence","243.19","",""
"25/02/2015 19:00:00 - 25/02/2015 20:00:00","BZN|RO","Without Sequence","220.00","",""
"25/02/2015 20:00:00 - 25/02/2015 21:00:00","BZN|RO","Without Sequence","202.00","",""
"25/02/2015 21:00:00 - 25/02/2015 22:00:00","BZN|RO","Without Sequence","179.00","",""
"25/02/2015 22:00:00 - 25/02/2015 23:00:00","BZN|RO","Without Sequence","176.15","",""
"25/02/2015 23:00:00 - 26/02/2015 00:00:00","BZN|RO","Without Sequence","145.09","",""
"26/02/2015 00:00:00 - 26/02/2015 01:00:00","BZN|RO","Without Sequence","144.20","",""
"26/02/2015 01:00:00 - 26/02/2015 02:00:00","BZN|RO","Without Sequence","139.00","",""
"26/02/2015 02:00:00 - 26/02/2015 03:00:00","BZN|RO","Without Sequence","132.10","",""
"26/02/2015 03:00:00 - 26/02/2015 04:00:00","BZN|RO","Without Sequence","130.81","",""
"26/02/2015 04:00:00 - 26/02/2015 05:00:00","BZN|RO","Without Sequence","138.33","",""
"26/02/2015 05:00:00 - 26/02/2015 06:00:00","BZN|RO","Without Sequence","158.00","",""
"26/02/2015 06:00:00 - 26/02/2015 07:00:00","BZN|RO","Without Sequence","211.85","",""
"26/02/2015 07:00:00 - 26/02/2015 08:00:00","BZN|RO","Without Sequence","251.77","",""
"26/02/2015 08:00:00 - 26/02/2015 09:00:00","BZN|RO","Without Sequence","254.34","",""
"26/02/2015 09:00:00 - 26/02/2015 10:00:00","BZN|RO","Without Sequence","247.26","",""
"26/02/2015 10:00:00 - 26/02/2015 11:00:00","BZN|RO","Without Sequence","238.02","",""
"26/02/2015 11:00:00 - 26/02/2015 12:00:00","BZN|RO","Without Sequence","220.00","",""
"26/02/2015 12:00:00 - 26/02/2015 13:00:00","BZN|RO","Without Sequence","219.00","",""
"26/02/2015 13:00:00 - 26/02/2015 14:00:00","BZN|RO","Without Sequence","209.64","",""
"26/02/2015 14:00:00 - 26/02/2015 15:00:00","BZN|RO","Without Sequence","204.00","",""
"26/02/2015 15:00:00 - 26/02/2015 16:00:00","BZN|RO","Without Sequence","211.32","",""
"26/02/2015 16:00:00 - 26/02/2015 17:00:00","BZN|RO","Without Sequence","227.70","",""
"26/02/2015 17:00:00 - 26/02/2015 18:00:00","BZN|RO","Without Sequence","257.62","",""
"26/02/2015 18:00:00 - 26/02/2015 19:00:00","BZN|RO","Without Sequence","262.82","",""
"26/02/2015 19:00:00 - 26/02/2015 20:00:00","BZN|RO","Without Sequence","245.09","",""
"26/02/2015 20:00:00 - 26/02/2015 21:00:00","BZN|RO","Without Sequence","240.00","",""
"26/02/2015 21:00:00 - 26/02/2015 22:00:00","BZN|RO","Without Sequence","180.00","",""
"26/02/2015 22:00:00 - 26/02/2015 23:00:00","BZN|RO","Without Sequence","177.00","",""
"26/02/2015 23:00:00 - 27/02/2015 00:00:00","BZN|RO","Without Sequence","139.00","",""
"27/02/2015 00:00:00 - 27/02/2015 01:00:00","BZN|RO","Without Sequence","131.63","",""
"27/02/2015 01:00:00 - 27/02/2015 02:00:00","BZN|RO","Without Sequence","119.38","",""
"27/02/2015 02:00:00 - 27/02/2015 03:00:00","BZN|RO","Without Sequence","115.65","",""
"27/02/2015 03:00:00 - 27/02/2015 04:00:00","BZN|RO","Without Sequence","117.67","",""
"27/02/2015 04:00:00 - 27/02/2015 05:00:00","BZN|RO","Without Sequence","120.94","",""
"27/02/2015 05:00:00 - 27/02/2015 06:00:00","BZN|RO","Without Sequence","168.64","",""
"27/02/2015 06:00:00 - 27/02/2015 07:00:00","BZN|RO","Without Sequence","204.00","",""
"27/02/2015 07:00:00 - 27/02/2015 08:00:00","BZN|RO","Without Sequence","249.90","",""
"27/02/2015 08:00:00 - 27/02/2015 09:00:00","BZN|RO","Without Sequence","248.00","",""
"27/02/2015 09:00:00 - 27/02/2015 10:00:00","BZN|RO","Without Sequence","240.33","",""
"27/02/2015 10:00:00 - 27/02/2015 11:00:00","BZN|RO","Without Sequence","222.35","",""
"27/02/2015 11:00:00 - 27/02/2015 12:00:00","BZN|RO","Without Sequence","220.00","",""
"27/02/2015 12:00:00 - 27/02/2015 13:00:00","BZN|RO","Without Sequence","207.75","",""
"27/02/2015 13:00:00 - 27/02/2015 14:00:00","BZN|RO","Without Sequence","203.44","",""
"27/02/2015 14:00:00 - 27/02/2015 15:00:00","BZN|RO","Without Sequence","183.52","",""
"27/02/2015 15:00:00 - 27/02/2015 16:00:00","BZN|RO","Without Sequence","189.97","",""
"27/02/2015 16:00:00 - 27/02/2015 17:00:00","BZN|RO","Without Sequence","199.00","",""
"27/02/2015 17:00:00 - 27/02/2015 18:00:00","BZN|RO","Without Sequence","222.25","",""
"27/02/2015 18:00:00 - 27/02/2015 19:00:00","BZN|RO","Without Sequence","257.81","",""
"27/02/2015 19:00:00 - 27/02/2015 20:00:00","BZN|RO","Without Sequence","240.00","",""
"27/02/2015 20:00:00 - 27/02/2015 21:00:00","BZN|RO","Without Sequence","202.00","",""
"27/02/2015 21:00:00 - 27/02/2015 22:00:00","BZN|RO","Without Sequence","166.96","",""
"27/02/2015 22:00:00 - 27/02/2015 23:00:00","BZN|RO","Without Sequence","157.50","",""
"27/02/2015 23:00:00 - 28/02/2015 00:00:00","BZN|RO","Without Sequence","141.87","",""
"28/02/2015 00:00:00 - 28/02/2015 01:00:00","BZN|RO","Without Sequence","138.00","",""
"28/02/2015 01:00:00 - 28/02/2015 02:00:00","BZN|RO","Without Sequence","129.66","",""
"28/02/2015 02:00:00 - 28/02/2015 03:00:00","BZN|RO","Without Sequence","121.25","",""
"28/02/2015 03:00:00 - 28/02/2015 04:00:00","BZN|RO","Without Sequence","119.00","",""
"28/02/2015 04:00:00 - 28/02/2015 05:00:00","BZN|RO","Without Sequence","120.00","",""
"28/02/2015 05:00:00 - 28/02/2015 06:00:00","BZN|RO","Without Sequence","126.91","",""
"28/02/2015 06:00:00 - 28/02/2015 07:00:00","BZN|RO","Without Sequence","131.03","",""
"28/02/2015 07:00:00 - 28/02/2015 08:00:00","BZN|RO","Without Sequence","141.61","",""
"28/02/2015 08:00:00 - 28/02/2015 09:00:00","BZN|RO","Without Sequence","179.00","",""
"28/02/2015 09:00:00 - 28/02/2015 10:00:00","BZN|RO","Without Sequence","184.53","",""
"28/02/2015 10:00:00 - 28/02/2015 11:00:00","BZN|RO","Without Sequence","179.00","",""
"28/02/2015 11:00:00 - 28/02/2015 12:00:00","BZN|RO","Without Sequence","179.00","",""
"28/02/2015 12:00:00 - 28/02/2015 13:00:00","BZN|RO","Without Sequence","174.00","",""
"28/02/2015 13:00:00 - 28/02/2015 14:00:00","BZN|RO","Without Sequence","164.86","",""
"28/02/2015 14:00:00 - 28/02/2015 15:00:00","BZN|RO","Without Sequence","148.00","",""
"28/02/2015 15:00:00 - 28/02/2015 16:00:00","BZN|RO","Without Sequence","174.00","",""
"28/02/2015 16:00:00 - 28/02/2015 17:00:00","BZN|RO","Without Sequence","194.00","",""
"28/02/2015 17:00:00 - 28/02/2015 18:00:00","BZN|RO","Without Sequence","239.28","",""
"28/02/2015 18:00:00 - 28/02/2015 19:00:00","BZN|RO","Without Sequence","271.00","",""
"28/02/2015 19:00:00 - 28/02/2015 20:00:00","BZN|RO","Without Sequence","265.68","",""
"28/02/2015 20:00:00 - 28/02/2015 21:00:00","BZN|RO","Without Sequence","229.00","",""
"28/02/2015 21:00:00 - 28/02/2015 22:00:00","BZN|RO","Without Sequence","194.00","",""
"28/02/2015 22:00:00 - 28/02/2015 23:00:00","BZN|RO","Without Sequence","179.00","",""
"28/02/2015 23:00:00 - 01/03/2015 00:00:00","BZN|RO","Without Sequence","133.79","",""
"01/03/2015 00:00:00 - 01/03/2015 01:00:00","BZN|RO","Without Sequence","148.00","",""
"01/03/2015 01:00:00 - 01/03/2015 02:00:00","BZN|RO","Without Sequence","139.00","",""
"01/03/2015 02:00:00 - 01/03/2015 03:00:00","BZN|RO","Without Sequence","120.00","",""
"01/03/2015 03:00:00 - 01/03/2015 04:00:00","BZN|RO","Without Sequence","119.00","",""
"01/03/2015 04:00:00 - 01/03/2015 05:00:00","BZN|RO","Without Sequence","119.00","",""
"01/03/2015 05:00:00 - 01/03/2015 06:00:00","BZN|RO","Without Sequence","119.00","",""
"01/03/2015 06:00:00 - 01/03/2015 07:00:00","BZN|RO","Without Sequence","134.00","",""
"01/03/2015 07:00:00 - 01/03/2015 08:00:00","BZN|RO","Without Sequence","178.00","",""
"01/03/2015 08:00:00 - 01/03/2015 09:00:00","BZN|RO","Without Sequence","194.00","",""
"01/03/2015 09:00:00 - 01/03/2015 10:00:00","BZN|RO","Without Sequence","201.00","",""
"01/03/2015 10:00:00 - 01/03/2015 11:00:00","BZN|RO","Without Sequence","199.00","",""
"01/03/2015 11:00:00 - 01/03/2015 12:00:00","BZN|RO","Without Sequence","198.00","",""
"01/03/2015 12:00:00 - 01/03/2015 13:00:00","BZN|RO","Without Sequence","198.00","",""
"01/03/2015 13:00:00 - 01/03/2015 14:00:00","BZN|RO","Without Sequence","182.24","",""
"01/03/2015 14:00:00 - 01/03/2015 15:00:00","BZN|RO","Without Sequence","177.65","",""
"01/03/2015 15:00:00 - 01/03/2015 16:00:00","BZN|RO","Without Sequence","178.00","",""
"01/03/2015 16:00:00 - 01/03/2015 17:00:00","BZN|RO","Without Sequence","188.66","",""
